	origin	index	max_1_col_ulmfit	max_2_col_ulmfit	max_3_col_ulmfit	max_1_ulmfit	max_3_ulmfit	max_1_col_bert	max_2_col_bert	max_3_col_bert	max_1_bert	max_3_bert	same_1	same_3	cosine_sim
11	20	51881994233	Criteria vi	Criteria iii	Criteria iv	0.302453875541687	0.6870111376047134	Criteria vi	Criteria iv	Criteria i	0.3203148	0.70005095	True	0.5	0.9398173926685326
12	21	51882568640	Criteria vi	Criteria iii	Criteria iv	0.302453875541687	0.6870111376047134	Criteria vi	Criteria iv	Criteria i	0.3203148	0.70005095	True	0.5	0.9398173926685326
13	22	51881994183	Criteria vi	Criteria iii	Criteria ii	0.2902137339115143	0.668204665184021	Criteria iv	Criteria ii	Criteria vi	0.5329116	0.8025983	False	0.5	0.582153714403899
14	23	51882528040	Criteria iii	Criteria iv	Criteria vi	0.2425360232591629	0.720853328704834	Criteria ii	Criteria i	Criteria iv	0.7816545	0.9242921	False	0.2	0.33829002151929044
15	24	51881876361	Criteria iii	Criteria iv	Criteria vi	0.2425360232591629	0.720853328704834	Criteria ii	Criteria i	Criteria iv	0.7816545	0.9242921	False	0.2	0.33829002151929044
16	25	51881953568	Criteria iii	Criteria iv	Criteria vi	0.2425360232591629	0.720853328704834	Criteria ii	Criteria i	Criteria iv	0.7816545	0.9242921	False	0.2	0.33829002151929044
17	26	51881876276	Criteria iii	Criteria iv	Criteria vi	0.2425360232591629	0.720853328704834	Criteria ii	Criteria i	Criteria iv	0.7816545	0.9242921	False	0.2	0.33829002151929044
18	27	51882191604	Criteria vi	Criteria iii	Criteria iv	0.3203525841236114	0.7507797926664352	Criteria ii	Criteria i	Criteria iv	0.40664917	0.89125943	False	0.2	0.39681042104865927
19	28	51881818949	Criteria vi	Criteria iii	Criteria iv	0.2631359994411468	0.7411820143461227	Criteria ii	Criteria iii	Criteria iv	0.3225135	0.8115169	False	0.5	0.8165072316620989
20	29	51881577968	Criteria vi	Criteria iii	Criteria iv	0.2631359994411468	0.7411820143461227	Criteria ii	Criteria iii	Criteria iv	0.3225135	0.8115169	False	0.5	0.8165072316620989
21	30	51881498821	Criteria vi	Criteria iii	Criteria iv	0.2631359994411468	0.7411820143461227	Criteria ii	Criteria iii	Criteria iv	0.3225135	0.8115169	False	0.5	0.8165072316620989
22	31	51881498751	Criteria vi	Criteria iii	Criteria iv	0.2631359994411468	0.7411820143461227	Criteria ii	Criteria iii	Criteria iv	0.3225135	0.8115169	False	0.5	0.8165072316620989
23	32	51881233021	Criteria iii	Criteria iv	Criteria ii	0.3732486665248871	0.7360284775495529	Criteria ii	Criteria iv	Criteria i	0.8047213	0.9013505	False	0.5	0.41980072451022316
24	33	51881173596	Criteria v	Criteria iii	Criteria ix	0.3262989223003387	0.6587064415216446	Criteria iii	Criteria i	Criteria iv	0.7192978	0.86734957	False	0.2	0.5669275828815763
25	34	51881256078	Criteria v	Criteria iii	Criteria ix	0.3262989223003387	0.6587064415216446	Criteria iv	Criteria ii	Criteria i	0.51242423	0.7486125	False	0.0	0.32646830259899884
26	35	51880211562	Criteria iii	Criteria iv	Criteria ii	0.4555918574333191	0.754212498664856	Criteria ii	Criteria iv	Criteria i	0.6094642	0.9095392	False	0.5	0.4044224709916061
27	36	51881173406	Criteria iii	Criteria iv	Criteria ii	0.4555918574333191	0.754212498664856	Criteria iii	Criteria i	Criteria ii	0.50741494	0.86677045	True	0.5	0.9201500616344903
28	37	51881173281	Criteria iii	Criteria iv	Criteria ii	0.4555918574333191	0.754212498664856	Criteria ii	Criteria iv	Criteria i	0.6094642	0.9095392	False	0.5	0.4044224709916061
29	39	51880065056	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
30	40	51880065001	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
31	41	51880380424	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
32	42	51880712635	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
33	43	51880052414	Criteria v	Criteria iv	Criteria iii	0.2574135959148407	0.6466547846794128	Criteria vi	Criteria iv	Criteria iii	0.6323406	0.8547159	False	0.5	0.5049866274615046
34	44	51879812728	Criteria v	Criteria iv	Criteria iii	0.2574135959148407	0.6466547846794128	Criteria vi	Criteria iv	Criteria iii	0.6323406	0.8547159	False	0.5	0.5049866274615046
35	45	51880052094	Criteria v	Criteria iv	Criteria iii	0.2574135959148407	0.6466547846794128	Criteria vi	Criteria iv	Criteria iii	0.6323406	0.8547159	False	0.5	0.5049866274615046
36	46	51880383330	Criteria v	Criteria iv	Criteria iii	0.2574135959148407	0.6466547846794128	Criteria vi	Criteria iv	Criteria iii	0.6323406	0.8547159	False	0.5	0.5049866274615046
37	47	51878537412	Criteria ii	Criteria iv	Criteria i	0.4708950221538543	0.96867436170578	Criteria iv	Criteria ii	Criteria i	0.35314333	0.9398242	False	1.0	0.9658461459131733
38	48	51882131463	Criteria ii	Criteria iv	Criteria i	0.3504396677017212	0.9102671891450882	Criteria i	Criteria iv	Criteria ii	0.36295503	0.91666377	False	1.0	0.9562838413751664
39	49	51879812578	Criteria v	Criteria iv	Criteria iii	0.2574135959148407	0.6466547846794128	Criteria vi	Criteria iv	Criteria iii	0.6323406	0.8547159	False	0.5	0.5049866274615046
40	50	51878450305	Criteria iv	Criteria ii	Criteria iii	0.2975393235683441	0.7722597122192383	Criteria iv	Criteria ii	Criteria i	0.6679071	0.9318256	True	0.5	0.792852937907093
41	51	51876841957	Criteria ii	Criteria iii	Criteria iv	0.2894948124885559	0.7886919528245926	Criteria iv	Criteria ii	Criteria i	0.70912975	0.9137909	False	0.5	0.6226134248332689
42	52	51878449950	Criteria iv	Criteria ii	Criteria iii	0.2975393235683441	0.7722597122192383	Criteria iv	Criteria ii	Criteria i	0.6614818	0.92811143	True	0.5	0.7989285844290459
43	53	51877807091	Criteria ii	Criteria iii	Criteria iv	0.2894948124885559	0.7886919528245926	Criteria iv	Criteria ii	Criteria i	0.70912975	0.9137909	False	0.5	0.6226134248332689
44	54	51877725911	Criteria iv	Criteria iii	Criteria ii	0.3852011859416961	0.7925437986850739	Criteria iv	Criteria vi	Criteria ii	0.2837507	0.7393013	True	0.5	0.751426767431361
45	56	51876532677	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
46	57	51877496171	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
47	58	51877571543	Criteria x	Criteria iii	Criteria vii	0.2504342496395111	0.531379446387291	Criteria i	Criteria x	Criteria vii	0.30103496	0.6153606	False	0.5	0.7104173012836384
48	59	51877771144	Criteria iii	Criteria vi	Criteria vii	0.264037013053894	0.6391888558864594	Criteria vi	Criteria iii	Criteria iv	0.56806916	0.83637583	False	0.5	0.7757483476060099
49	60	51877730354	Criteria iii	Criteria iv	Criteria vi	0.2843183279037475	0.6095251441001892	Criteria vi	Criteria iv	Criteria iii	0.62577915	0.8081866	False	1.0	0.5258268971769213
50	61	51876261567	Criteria vii	Criteria iii	Criteria vi	0.209696739912033	0.5136673301458359	Criteria vi	Criteria ii	Criteria i	0.73475814	0.8923342	False	0.2	0.46231960279650713
51	62	51877245008	Criteria iii	Criteria iv	Criteria vi	0.3793198764324188	0.7464152872562408	Criteria iv	Criteria vi	Criteria iii	0.2058963	0.54838943	False	1.0	0.8068884878446826
52	64	51877011639	Criteria iii	Criteria vi	Criteria iv	0.3892799913883209	0.7618600577116013	Criteria vi	Criteria iv	Criteria ii	0.32149887	0.7835513	False	0.5	0.7636879190970104
53	65	51876991474	Criteria iii	Criteria ix	Criteria v	0.2018608152866363	0.4826085716485977	Criteria vi	Criteria iii	Criteria iv	0.69097686	0.8410258	False	0.2	0.4444435629713111
54	67	51876910309	Criteria iii	Criteria iv	Criteria v	0.4155236780643463	0.8062616363167763	Criteria i	Criteria iv	Criteria vi	0.30124503	0.6433972	False	0.2	0.5518268349079707
55	68	51876862330	Criteria iv	Criteria iii	Criteria ii	0.2785316407680511	0.7367482781410217	Criteria ii	Criteria iv	Criteria i	0.6504934	0.9239551	False	0.5	0.6652918037354092
56	69	51876222766	Criteria iv	Criteria iii	Criteria ii	0.2847281694412231	0.7557077258825302	Criteria iv	Criteria ii	Criteria i	0.6431354	0.91503894	True	0.5	0.7744861856563522
57	70	51875110852	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
58	71	51876149638	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
59	72	51876149643	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
60	74	51875524090	Criteria iii	Criteria iv	Criteria vi	0.2935807704925537	0.7190883308649063	Criteria iv	Criteria ii	Criteria vi	0.63439775	0.8767186	False	0.5	0.6626686086818451
61	82	51872123086	Criteria vi	Criteria iii	Criteria vii	0.2084933817386627	0.5805397927761078	Criteria i	Criteria iii	Criteria vi	0.25882497	0.5780723	False	0.5	0.828461190418182
62	83	51870905732	Criteria iv	Criteria ii	Criteria i	0.4056222140789032	0.8560448884963989	Criteria iv	Criteria i	Criteria ii	0.5164048	0.9204245	True	1.0	0.9092016084728141
63	84	51871851956	Criteria iv	Criteria iii	Criteria i	0.3275035619735718	0.6541811376810074	Criteria vi	Criteria iii	Criteria iv	0.6417903	0.8341212	False	0.5	0.37617940116492204
64	85	51871861818	Criteria iii	Criteria iv	Criteria vi	0.5393531918525696	0.824223019182682	Criteria i	Criteria ii	Criteria iv	0.58545905	0.8615475	False	0.2	0.17824177983640396
65	86	51870582087	Criteria iii	Criteria vi	Criteria iv	0.291912168264389	0.723979189991951	Criteria iv	Criteria vi	Criteria ii	0.41990143	0.75568706	False	0.5	0.814049316912747
66	87	51872192865	Criteria iii	Criteria v	Criteria vi	0.3540471196174621	0.7151686251163483	Criteria iv	Criteria ii	Criteria i	0.30299297	0.6375063	False	0.0	0.6175167128254977
67	88	51872192820	Criteria vi	Criteria iii	Criteria v	0.2869203686714172	0.6833110600709915	Criteria iv	Criteria ii	Criteria iii	0.3046054	0.6272929	False	0.2	0.6588009492627023
68	89	51871832254	Criteria vi	Criteria iii	Criteria iv	0.3661258816719055	0.6918747052550316	Criteria iv	Criteria iii	Criteria ii	0.28325424	0.6909282	False	0.5	0.7478973432666974
69	90	51871038084	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
70	92	51870881105	Criteria iv	Criteria i	Criteria ii	0.2926150262355804	0.756434828042984	Criteria iv	Criteria vi	Criteria iii	0.34134275	0.7921256	True	0.2	0.6787277718422248
71	93	51868900595	Criteria iii	Criteria vi	Criteria iv	0.3482989966869354	0.7986794412136078	Criteria iv	Criteria ii	Criteria iii	0.44004261	0.8557803	False	0.5	0.44711360383190213
72	95	51864577577	Criteria iv	Criteria iii	Criteria ii	0.4645352959632873	0.8003137558698654	Criteria iv	Criteria ii	Criteria i	0.8036985	0.93589544	True	0.5	0.9075859536748616
73	96	51864577292	Criteria vi	Criteria iii	Criteria iv	0.4496279954910278	0.857612669467926	Criteria iv	Criteria ii	Criteria vi	0.41391528	0.85009867	False	0.5	0.6552792856999974
74	97	51865864929	Criteria iv	Criteria ii	Criteria iii	0.4552644491195678	0.8556094467639923	Criteria iv	Criteria i	Criteria ii	0.6080271	0.9018608	True	0.5	0.9171934021220243
75	99	51869140279	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
76	101	51856052061	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
77	102	51856379294	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
78	103	51856379264	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
79	104	51856710580	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
80	105	51856131328	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
81	106	51855092247	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
82	107	51856130558	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
83	108	51856709155	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
84	109	51856709000	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
85	110	51856128718	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
86	111	51856707485	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
87	112	51856707400	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
88	113	51856047191	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
89	114	51856374959	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
90	115	51856374719	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
91	117	51855162823	Criteria iv	Criteria ii	Criteria i	0.3108208477497101	0.7857866883277893	Criteria iv	Criteria vi	Criteria i	0.51486325	0.7879866	True	0.5	0.7731179148236554
92	118	51854355315	Criteria iv	Criteria i	Criteria ii	0.4171634912490845	0.7517219036817551	Criteria i	Criteria vi	Criteria iv	0.29938126	0.8171632	False	0.5	0.8358309439590508
93	119	51853059984	Criteria vii	Criteria viii	Criteria x	0.8324339985847473	0.8977015651762486	Criteria iv	Criteria i	Criteria vi	0.38963702	0.752943	False	0.0	0.09310044398575881
94	123	51849957743	Criteria iii	Criteria iv	Criteria vi	0.3793198764324188	0.7464152872562408	Criteria iv	Criteria vi	Criteria iii	0.2058963	0.54838943	False	1.0	0.8068884878446826
95	124	51850215519	Criteria iii	Criteria iv	Criteria vi	0.3746252954006195	0.7412376552820206	Criteria iv	Criteria vi	Criteria iii	0.21258305	0.5643395	False	1.0	0.8404709387352868
96	127	51848449864	Criteria ii	Criteria vi	Criteria iv	0.5488120913505554	0.8358366042375565	Criteria ii	Criteria i	Criteria iv	0.7758438	0.922071	True	0.5	0.9412348532397226
97	128	51848448724	Criteria iii	Criteria vi	Criteria iv	0.3560649752616882	0.7588834166526794	Criteria ii	Criteria i	Criteria iv	0.8078086	0.9310905	False	0.2	0.3622510771700884
98	129	51848185898	Criteria ii	Criteria vi	Criteria iv	0.5488120913505554	0.8358366042375565	Criteria ii	Criteria i	Criteria iv	0.7758438	0.922071	True	0.5	0.9412348532397226
99	130	51848446569	Criteria iii	Criteria iv	Criteria vi	0.3344483971595764	0.7334374189376831	Criteria ii	Criteria iv	Criteria i	0.48512036	0.8211524	False	0.2	0.6157345060582413
100	131	51848444179	Criteria iii	Criteria vi	Criteria iv	0.3560649752616882	0.7588834166526794	Criteria ii	Criteria i	Criteria iv	0.8078086	0.9310905	False	0.2	0.3622510771700884
101	132	51848182173	Criteria ii	Criteria vi	Criteria iv	0.5488120913505554	0.8358366042375565	Criteria ii	Criteria i	Criteria iv	0.7758438	0.922071	True	0.5	0.9412348532397226
102	133	51848182033	Criteria vi	Criteria iii	Criteria ii	0.6061301231384277	0.8373920097947121	Criteria ii	Criteria i	Criteria iv	0.7424784	0.88830537	False	0.2	0.20837444831103713
103	134	51847148482	Criteria ii	Criteria vi	Criteria iv	0.5488120913505554	0.8358366042375565	Criteria ii	Criteria i	Criteria iv	0.7758438	0.922071	True	0.5	0.9412348532397226
104	135	51848120226	Criteria iii	Criteria iv	Criteria vi	0.3621528148651123	0.7263661921024323	Criteria ii	Criteria i	Criteria iv	0.8321755	0.9414953	False	0.2	0.3979633156857698
105	136	51856710685	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
106	137	51855090097	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
107	138	51851808512	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
108	139	51849483308	Criteria vi	Criteria iii	Criteria iv	0.291444718837738	0.6484458595514297	Criteria ii	Criteria iv	Criteria i	0.53464276	0.82490224	False	0.2	0.5400395304540198
109	141	51847155017	Criteria iii	Criteria iv	Criteria vi	0.3621528148651123	0.7263661921024323	Criteria ii	Criteria i	Criteria iv	0.8321755	0.9414953	False	0.2	0.3979633156857698
110	142	51848776030	Criteria ii	Criteria vi	Criteria iv	0.5488120913505554	0.8358366042375565	Criteria ii	Criteria i	Criteria iv	0.7758438	0.922071	True	0.5	0.9412348532397226
111	143	51848127066	Criteria vi	Criteria iii	Criteria ii	0.5498731136322021	0.8095706030726433	Criteria i	Criteria x	Criteria vi	0.44619074	0.6402403	False	0.2	0.3838046119922171
112	144	51847148302	Criteria ii	Criteria vi	Criteria iv	0.5488120913505554	0.8358366042375565	Criteria ii	Criteria i	Criteria iv	0.7758438	0.922071	True	0.5	0.9412348532397226
113	145	51848770640	Criteria ii	Criteria vi	Criteria iv	0.5488120913505554	0.8358366042375565	Criteria ii	Criteria i	Criteria iv	0.7758438	0.922071	True	0.5	0.9412348532397226
114	146	51848180873	Criteria ii	Criteria vi	Criteria iv	0.5488120913505554	0.8358366042375565	Criteria ii	Criteria i	Criteria iv	0.7758438	0.922071	True	0.5	0.9412348532397226
115	147	51848769525	Criteria vi	Criteria iii	Criteria ii	0.6061301231384277	0.8373920097947121	Criteria ii	Criteria i	Criteria iv	0.7424784	0.88830537	False	0.2	0.20837444831103713
116	148	51848441034	Criteria iii	Criteria vi	Criteria iv	0.3560649752616882	0.7588834166526794	Criteria ii	Criteria i	Criteria iv	0.8078086	0.9310905	False	0.2	0.3622510771700884
117	149	51848768335	Criteria ii	Criteria vi	Criteria iv	0.5488120913505554	0.8358366042375565	Criteria ii	Criteria i	Criteria iv	0.7758438	0.922071	True	0.5	0.9412348532397226
118	150	51853962177	Criteria iii	Criteria iv	Criteria ii	0.3351030647754669	0.7876519709825516	Criteria vi	Criteria iv	Criteria iii	0.71267444	0.8748408	False	0.5	0.41407136709972764
119	151	51855008609	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
120	152	51854451543	Criteria ii	Criteria iv	Criteria iii	0.3673462569713592	0.8078570514917374	Criteria iv	Criteria ii	Criteria vi	0.4188646	0.8079425	False	0.5	0.961469633068398
121	155	51853798956	Criteria iv	Criteria ii	Criteria i	0.3213014006614685	0.7764976620674133	Criteria iv	Criteria vi	Criteria iii	0.42183667	0.7690187	True	0.2	0.7587353894436064
122	156	51853393860	Criteria iv	Criteria ii	Criteria iii	0.4154793620109558	0.764577716588974	Criteria iv	Criteria i	Criteria ii	0.23687805	0.6177788	True	0.5	0.8758713981511541
123	157	51852756938	Criteria iv	Criteria iii	Criteria ii	0.4189934730529785	0.8141820132732391	Criteria ii	Criteria iv	Criteria i	0.75881433	0.94880116	False	0.5	0.4275224851888018
124	160	51848119581	Criteria ii	Criteria vi	Criteria iv	0.5488120913505554	0.8358366042375565	Criteria ii	Criteria i	Criteria iv	0.7758438	0.922071	True	0.5	0.9412348532397226
125	161	51852775251	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
126	162	51853099254	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
127	163	51848187513	Criteria ii	Criteria vi	Criteria iv	0.5488120913505554	0.8358366042375565	Criteria ii	Criteria i	Criteria iv	0.7758438	0.922071	True	0.5	0.9412348532397226
128	164	51847150122	Criteria iii	Criteria vi	Criteria iv	0.3560649752616882	0.7588834166526794	Criteria ii	Criteria i	Criteria iv	0.8078086	0.9310905	False	0.2	0.3622510771700884
129	165	51847149262	Criteria ii	Criteria vi	Criteria iv	0.5488120913505554	0.8358366042375565	Criteria ii	Criteria i	Criteria iv	0.7758438	0.922071	True	0.5	0.9412348532397226
130	166	51847146532	Criteria vi	Criteria iii	Criteria ii	0.6061301231384277	0.8373920097947121	Criteria ii	Criteria i	Criteria iv	0.7424784	0.88830537	False	0.2	0.20837444831103713
131	167	51848178503	Criteria ii	Criteria vi	Criteria iii	0.4302514493465423	0.8066800087690353	Criteria ii	Criteria i	Criteria iv	0.82406884	0.94408876	True	0.2	0.8340778438694182
132	168	51848439794	Criteria iii	Criteria vi	Criteria iv	0.3560649752616882	0.7588834166526794	Criteria ii	Criteria i	Criteria iv	0.8078086	0.9310905	False	0.2	0.3622510771700884
133	169	51847144147	Criteria ii	Criteria vi	Criteria iv	0.5488120913505554	0.8358366042375565	Criteria ii	Criteria i	Criteria iv	0.7758438	0.922071	True	0.5	0.9412348532397226
134	170	51848766680	Criteria iii	Criteria vi	Criteria iv	0.3560649752616882	0.7588834166526794	Criteria ii	Criteria i	Criteria iv	0.8078086	0.9310905	False	0.2	0.3622510771700884
135	171	51848438634	Criteria vi	Criteria iii	Criteria ii	0.6061301231384277	0.8373920097947121	Criteria ii	Criteria i	Criteria iv	0.7424784	0.88830537	False	0.2	0.20837444831103713
136	172	51848176528	Criteria ii	Criteria vi	Criteria iv	0.5488120913505554	0.8358366042375565	Criteria ii	Criteria i	Criteria iv	0.7758438	0.922071	True	0.5	0.9412348532397226
137	173	51848175648	Criteria ii	Criteria vi	Criteria iv	0.5488120913505554	0.8358366042375565	Criteria ii	Criteria i	Criteria iv	0.7758438	0.922071	True	0.5	0.9412348532397226
138	174	51848436524	Criteria iii	Criteria iv	Criteria vi	0.3621528148651123	0.7263661921024323	Criteria ii	Criteria i	Criteria iv	0.8321755	0.9414953	False	0.2	0.3979633156857698
139	175	51848763505	Criteria ii	Criteria vi	Criteria iv	0.5488120913505554	0.8358366042375565	Criteria ii	Criteria i	Criteria iv	0.7758438	0.922071	True	0.5	0.9412348532397226
140	176	51848173878	Criteria iii	Criteria vi	Criteria iv	0.3560649752616882	0.7588834166526794	Criteria ii	Criteria i	Criteria iv	0.8078086	0.9310905	False	0.2	0.3622510771700884
141	177	51848112956	Criteria ii	Criteria vi	Criteria iv	0.5488120913505554	0.8358366042375565	Criteria ii	Criteria i	Criteria iv	0.7758438	0.922071	True	0.5	0.9412348532397226
142	178	51847138502	Criteria iii	Criteria vi	Criteria iv	0.3560649752616882	0.7588834166526794	Criteria ii	Criteria i	Criteria iv	0.8078086	0.9310905	False	0.2	0.3622510771700884
143	179	51848171508	Criteria iii	Criteria vi	Criteria iv	0.3560649752616882	0.7588834166526794	Criteria ii	Criteria i	Criteria iv	0.8078086	0.9310905	False	0.2	0.3622510771700884
144	180	51848433324	Criteria ii	Criteria vi	Criteria iv	0.5488120913505554	0.8358366042375565	Criteria ii	Criteria i	Criteria iv	0.7758438	0.922071	True	0.5	0.9412348532397226
