	ID	Building Elements	Urban Form Elements	Gastronomy	Interior Scenery	Natural Features and Land-scape Scenery	Monuments and Buildings	People’s Activity and Association	Artifact Products	Urban Scenery	category	category_id	category_vote	cat_id_vote	category_stack	cat_id_stack	conf	category_same	labelled
29	51846344255	0.797935485	0.054134495000000005	0.00143414	0.021313455000000002	0.006122995	0.10063752000000001	0.008421600000000001	0.00569358	0.004306735	architectural elements	0	architectural elements	0	architectural elements	0	0.797935480765551	True	True
30	51843895627	0.0329603333	0.028894813999999998	0.0022760776545	0.0029017363145	0.002888111367	0.912940546	0.0051306081525	0.001783368325	0.010224399700000001	monuments	5	monuments	5	monuments	5	0.912940545033804	True	True
31	51843644522	0.04733539	0.020485605	0.005258335	0.0034091	0.00344936	0.897228755	0.005022044999999999	0.0049204999999999995	0.01289091	monuments	5	monuments	5	monuments	5	0.8972287579492189	True	True
32	51843201005	0.025450235	0.024285590000000003	0.00706686	0.00926831	0.8422868450000001	0.005427055	0.06358177	0.0064893699999999995	0.016143965	landscape scenery and natural features	4	landscape scenery and natural features	4	landscape scenery and natural features	4	0.8422868484605481	True	True
33	51843200935	0.01599762	0.5608275	0.02938213	0.023290764999999998	0.007816420000000001	0.050733639999999997	0.23501581500000002	0.06423286	0.012703240000000001	form	1	form	1	form	1	0.5608275013197798	True	False
34	51844341038	0.807716065	0.042262785	0.00235245	0.071094575	0.008717775	0.044184379999999995	0.008662735	0.00866605	0.006343194999999999	architectural elements	0	architectural elements	0	architectural elements	0	0.8077160638195447	True	True
35	51844226641	0.76339047	0.04365663	0.0028960599999999998	0.109201065	0.009078474999999999	0.052300055	0.011649590000000001	0.00527168	0.0025559750000000003	architectural elements	0	architectural elements	0	architectural elements	0	0.7633904656329177	True	True
36	51853563502	0.048244175	0.02410307	0.00253076	0.00175574	0.00326069	0.891156	0.0036877	0.002507725	0.022754145	monuments	5	monuments	5	monuments	5	0.8911559981311857	True	True
37	51855182360	0.01864624	0.07188768	0.02291068	0.021393435	0.06004982	0.020716714999999997	0.74788745	0.024115035	0.01239295	people	6	people	6	people	6	0.7478874525688641	True	True
38	51854523866	0.09095695	0.57236411	0.0110562	0.009396294999999999	0.006798375	0.26463569	0.027592659999999998	0.00513038	0.012069335	form	1	form	1	form	1	0.5723641085942254	True	False
39	51854523651	0.018263574999999997	0.760797575	0.01613996	0.008967010000000001	0.01345451	0.056415535	0.0506676	0.00802539	0.06726885	form	1	form	1	form	1	0.7607975746450787	True	True
40	51834258274	0.024932415	0.066568145	0.034230385	0.037315555	0.104042655	0.025210234999999998	0.648552165	0.03700464	0.022143805000000003	people	6	people	6	people	6	0.6485521672663885	True	False
41	51830349616	0.023408980000000003	0.107662995	0.011393545	0.016970695	0.6393148399999999	0.023565950000000002	0.10826258999999999	0.0070813049999999995	0.062339105000000006	landscape scenery and natural features	4	landscape scenery and natural features	4	landscape scenery and natural features	4	0.6393148383546863	True	False
42	51829875044	0.089024985	0.76271024	0.009998475	0.010765955	0.007835990000000001	0.079678565	0.024656785	0.005760555	0.009568455	form	1	form	1	form	1	0.7627102379397448	True	True
43	51828922226	0.07968024500000001	0.26643487	0.02692804	0.04828305	0.014238069999999999	0.03344841	0.47149546	0.050504685	0.008987175	people	6	people	6	people	6	0.471495461716614	True	False
44	51828529143	0.067322	0.045690375	0.0045165299999999995	0.007030715	0.014832885	0.8085201049999999	0.015538775000000001	0.00475216	0.031796455	monuments	5	monuments	5	monuments	5	0.8085201016056557	True	True
45	51828195738	0.5905032	0.033839265	0.00420583	0.25171281	0.013678545	0.07814497000000001	0.013392495	0.009897455	0.004625425	architectural elements	0	architectural elements	0	architectural elements	0	0.5905031998202586	True	False
46	51828097098	0.025490779805000002	0.7854427209999999	0.0061746495299999996	0.008373856745	0.0046205706805	0.1410592371	0.01783618892	0.00395061923	0.007051377005	form	1	form	1	form	1	0.785442723194963	True	True
47	51824890073	0.00891518	0.07109278999999999	0.0426912	0.010632695000000001	0.008074595	0.007239155	0.828599165	0.0183074	0.00444782	people	6	people	6	people	6	0.8285991670217142	True	True
48	51822964167	0.625618895	0.08804684	0.004208685	0.037233085	0.017331185	0.18568114	0.020844345	0.010952355	0.01008347	architectural elements	0	architectural elements	0	architectural elements	0	0.6256188970456777	True	False
49	51823715811	0.04151346	0.48566575	0.02871504	0.01385615	0.037764124999999996	0.12551837	0.05742527	0.008307165	0.20123467	form	1	form	1	form	1	0.4856657462569097	True	False
50	51822439433	0.32706848499999996	0.27504937	0.0050222900000000004	0.01510634	0.010677855	0.32016779500000003	0.02870674	0.0061524449999999994	0.012048675		-1	architectural elements	0	monuments	5	0.424481094016052	False	False
51	51822867500	0.0490177	0.017220805	0.00296655	0.87295882	0.0040811449999999996	0.03611214	0.00709599	0.006317375	0.004229485	interior	3	interior	3	interior	3	0.8729588166577704	True	True
52	51820102472	0.260108285	0.045345010000000005	0.00249862	0.00933196	0.004096145	0.653410485	0.00845603	0.00546859	0.011284885	monuments	5	monuments	5	monuments	5	0.6534104845337068	True	False
53	51821770875	0.5260917949999999	0.026827315	0.002158715	0.018646515000000002	0.005900135	0.402520025	0.00712111	0.0035550599999999996	0.007179325	architectural elements	0	architectural elements	0	architectural elements	0	0.5260917946550301	True	False
54	51820102347	0.041205195	0.28834926	0.016348495	0.025018460000000003	0.29840159	0.08344433500000001	0.119427225	0.011631815	0.11617363		-1	landscape scenery and natural features	4	form	1	0.3564985402488582	False	False
55	51820100327	0.01228912	0.18860671499999998	0.009014405	0.00769599	0.009063990000000001	0.167910265	0.011358015	0.005066005	0.588995495	urban scenery	8	urban scenery	8	urban scenery	8	0.588995496848888	True	False
56	51821357285	0.128013025	0.10052365499999999	0.07980805	0.24322792	0.022175005	0.013403395	0.26921739	0.136650515	0.006981045		-1	interior	3	people	6	0.2810358993607398	False	False
57	51820580920	0.00867487	0.87496405	0.00816299	0.00391165	0.011084715	0.026077315	0.020291105	0.0019682149999999997	0.04486509	form	1	form	1	form	1	0.874964049358637	True	True
58	51819976423	0.03087235	0.8754934999999999	0.007571235000000001	0.013705375	0.0045160750000000005	0.03164974	0.021920620000000002	0.006806550000000001	0.007464555	form	1	form	1	form	1	0.8754934984119622	True	True
59	51819976168	0.02984398	0.57551308	0.004491865	0.0058121	0.00518795	0.33676129	0.016646775	0.003915635	0.021827315		-1	monuments	5	form	1	0.5893915316587144	False	False
60	51820205804	0.02681789	0.082925695	0.058486995	0.020481675	0.17138868	0.017793855	0.49024641999999996	0.09848727	0.03337152	people	6	people	6	people	6	0.4902464164999337	True	False
61	51820580275	0.00804446	0.022861325000000002	0.015622144999999999	0.010165655	0.0901794	0.008773085	0.8236913349999999	0.014647245	0.00601535	people	6	people	6	people	6	0.8236913342634554	True	True
62	51819975468	0.04852995	0.118836845	0.00293927	0.00912511	0.004435865	0.7859709850000001	0.007590495	0.0037769050000000005	0.018794565	monuments	5	monuments	5	monuments	5	0.7859709858224606	True	True
63	51819975243	0.0276	0.684627305	0.011374235	0.01075413	0.011972529999999999	0.1104051	0.106951185	0.013849295000000001	0.022466220000000002	form	1	form	1	form	1	0.6846273065990685	True	False
64	51819868383	0.011465699999999999	0.7254305750000001	0.011782834999999998	0.00826345	0.036887965	0.040334155	0.12998331	0.011010949999999999	0.024841065	form	1	form	1	form	1	0.7254305747324328	True	True
65	51819169383	0.07966153000000001	0.54949775	0.01906537	0.065074745	0.005994444999999999	0.035339505	0.187622265	0.04093736	0.016807034999999998	form	1	form	1	form	1	0.5494977507295145	True	False
66	51818440638	0.037608865000000005	0.52312868	0.011263575	0.010084665	0.07788656000000001	0.24872724499999999	0.02853828	0.0062848	0.05647734	form	1	form	1	form	1	0.5231286785222865	True	False
67	51818666444	0.181433405	0.098136955	0.00283995	0.004984934999999999	0.002308235	0.687729655	0.00443588	0.0038439	0.01428709	monuments	5	monuments	5	monuments	5	0.687729652317713	True	False
68	51817375982	0.040561465	0.12962901	0.01809249	0.012591425	0.18247584500000003	0.26311667	0.039020245	0.01113961	0.30337324		-1	monuments	5	urban scenery	8	0.3596393203222841	False	False
69	51818666119	0.01404076	0.694166835	0.007227305	0.004726855	0.03099288	0.14788985500000001	0.018482764999999998	0.003850105	0.07862265	form	1	form	1	form	1	0.6941668317907477	True	False
70	51818328371	0.023071010000000003	0.51118511	0.008127375	0.0056758550000000005	0.006462025	0.31322194999999997	0.009641935	0.00483458	0.11778016499999999	form	1	form	1	form	1	0.5111851085860637	True	False
71	51817375772	0.524689465	0.0275077287	0.001570833575	0.010762207885	0.00552696038	0.41268843050000004	0.004308291525	0.00401381823435	0.008932264275		-1	monuments	5	architectural elements	0	0.5637024872662699	False	False
72	51818665949	0.017987765	0.7056768250000001	0.004228714999999999	0.00298014	0.008155585	0.20590519	0.010792145	0.00232333	0.0419503	form	1	form	1	form	1	0.7056768267782005	True	True
73	51825909971	0.20206392499999998	0.34234118999999996	0.023225620000000002	0.054265905	0.037186205	0.055967939999999994	0.19429512	0.06617339	0.0244807	form	1	form	1	form	1	0.3423411899661311	True	False
74	51819861581	0.10090001	0.268568295	0.029515875	0.036743725	0.00671041	0.156140355	0.37132370000000003	0.01505888	0.01503875		-1	form	1	people	6	0.3782348022153055	False	False
75	51818751977	0.022474015	0.039805955000000004	0.0089413	0.00927451	0.84800314	0.01102956	0.04163973	0.00574144	0.013090335	landscape scenery and natural features	4	landscape scenery and natural features	4	landscape scenery and natural features	4	0.8480031436237703	True	True
76	51820291650	0.321021785	0.085624825	0.01030784	0.15480641499999998	0.01778622	0.21811191000000002	0.13279614	0.03927481	0.02027007	architectural elements	0	architectural elements	0	architectural elements	0	0.3210217816891494	True	False
77	51819039520	0.01114577357	0.7674883754999999	0.004631847625	0.00506142809	0.006564652419	0.18313703520000002	0.007843957905	0.0038830346050000002	0.010243900105	form	1	form	1	form	1	0.7674883731607192	True	True
78	51818666304	0.05194982000000001	0.76126792	0.009381205	0.011704220000000001	0.0031769800000000003	0.12752940000000001	0.01845074	0.003258205	0.01328151	form	1	form	1	form	1	0.7612679229718153	True	True
79	51817375692	0.0177583	0.009897949999999999	0.00587294	0.00766619	0.9086954549999999	0.01527475	0.02304098	0.00303775	0.00875568	landscape scenery and natural features	4	landscape scenery and natural features	4	landscape scenery and natural features	4	0.9086954536339192	True	True
80	51818665794	0.01536634	0.013775175	0.00665837	0.00535759	0.85839764	0.00828427	0.07619914	0.004453315	0.01150815	landscape scenery and natural features	4	landscape scenery and natural features	4	landscape scenery and natural features	4	0.8583976422591508	True	True
81	51818328016	0.180710005	0.54169794	0.01217497	0.01690615	0.00436445	0.19406869	0.022267790000000003	0.00678423	0.02102578	form	1	form	1	form	1	0.5416979391719505	True	False
82	51819038725	0.21841834000000002	0.14758178	0.004291605	0.01037355	0.0042177099999999995	0.57993943	0.006850625	0.0061864599999999995	0.022140504999999998	monuments	5	monuments	5	monuments	5	0.5799394306925729	True	False
83	51819038460	0.025582834999999998	0.867000185	0.007867820000000001	0.008003785	0.00505346	0.05654204	0.021046925	0.00205154	0.0068514000000000005	form	1	form	1	form	1	0.8670001867128805	True	True
84	51818665339	0.12663971499999999	0.037625555	0.0028420800000000003	0.00490546	0.0207748	0.737511405	0.00652092	0.003330435	0.05984963	monuments	5	monuments	5	monuments	5	0.7375114049383777	True	True
85	51819038370	0.15114612	0.41162249	0.008254645	0.011789715	0.008196	0.36376839	0.02344357	0.004150325	0.017628735		-1	form	1	monuments	5	0.4774794719437444	False	False
86	51818327671	0.04432376	0.027147815	0.006043925	0.009538305	0.8080797799999999	0.029258034999999998	0.052150669999999996	0.005702685	0.017755025	landscape scenery and natural features	4	landscape scenery and natural features	4	landscape scenery and natural features	4	0.8080797785068621	True	True
87	51818439003	0.00876813241	0.010361429200000001	0.00348059599	0.00487085088	0.92010185	0.004799621095	0.036818393350000006	0.0020960464565	0.008703080825	landscape scenery and natural features	4	landscape scenery and natural features	4	landscape scenery and natural features	4	0.9201018509585894	True	True
88	51818438958	0.07172120000000001	0.08895692	0.0139997	0.02252188	0.292252685	0.08598984000000001	0.042308335	0.012820930000000001	0.36942852000000004		-1	landscape scenery and natural features	4	urban scenery	8	0.3835272720533988	False	False
89	51817374707	0.01834014	0.01573306	0.004528235	0.00564581	0.899014755	0.01490961	0.027917555	0.00266563	0.01124521	landscape scenery and natural features	4	landscape scenery and natural features	4	landscape scenery and natural features	4	0.8990147557119732	True	True
90	51819037550	0.466734245	0.029343605000000002	0.00202266	0.02235843	0.01308688	0.442074815	0.010319680000000001	0.00624843	0.007811255		-1	monuments	5	architectural elements	0	0.5135504115214204	False	False
91	51817723298	0.194861075	0.442199675	0.020032765	0.030803515	0.01270977	0.124325725	0.11726518999999999	0.042967595	0.014834695	form	1	form	1	form	1	0.4421996738671735	True	False
92	51818324935	0.08160988	0.035735535	0.06796427000000001	0.64474708	0.03538728	0.01399587	0.041842555000000003	0.06968078	0.009036745	interior	3	interior	3	interior	3	0.6447470808315082	True	False
93	51817067523	0.524003135	0.0762684	0.011553515	0.070106115	0.021998919999999998	0.070512835	0.15615178	0.06066802	0.00873728	architectural elements	0	architectural elements	0	architectural elements	0	0.5240031374691783	True	False
94	51817067113	0.01112985	0.02289795	0.032595815	0.01476968	0.019273745	0.00731043	0.84423593	0.039787434999999996	0.007999165	people	6	people	6	people	6	0.8442359277634243	True	True
95	51821768675	0.009152633149999999	0.9350673389999999	0.0053225580599999996	0.002453566085	0.001111489487	0.02664112925	0.013257297349999999	0.0015313925549999999	0.005462595065	form	1	form	1	form	1	0.9350673374637708	True	True
96	51818328541	0.35804864000000003	0.423193075	0.01232259	0.05415908	0.00674456	0.103922715	0.018655355	0.012127975	0.010826005	form	1	form	1	form	1	0.423193074532098	True	False
97	51817375257	0.049437005000000006	0.75275307	0.010632455	0.013223394999999999	0.00564143	0.12986827499999998	0.021027385000000003	0.00511785	0.01229914	form	1	form	1	form	1	0.7527530657243695	True	True
98	51819038155	0.015468250000000001	0.02135538	0.005021885	0.006148505	0.8740244349999999	0.009007665	0.042059269999999996	0.003999115	0.022915489999999997	landscape scenery and natural features	4	landscape scenery and natural features	4	landscape scenery and natural features	4	0.8740244314000514	True	True
99	51818664964	0.009813733315	0.01164954575	0.0025847307	0.0036256651	0.9366828705	0.00468553159	0.02222606205	0.0016099749135	0.007121881235	landscape scenery and natural features	4	landscape scenery and natural features	4	landscape scenery and natural features	4	0.9366828693397032	True	True
100	51813263906	0.004027452695	0.0066287735899999995	0.884558137	0.00213560375	0.0016166165654999999	0.00242712802	0.0590683494	0.03656473745	0.00297320662	gastronomy	2	gastronomy	2	gastronomy	2	0.8845581378759708	True	True
101	51815556807	0.022722940750000004	0.74937426	0.00382947352	0.009797029265	0.0040878188555	0.18926815084999998	0.012045818934999999	0.002448920615	0.00642558243	form	1	form	1	form	1	0.749374260785529	True	True
102	51816607709	0.02059168	0.05281861	0.01194017	0.01623678	0.66570387	0.027100335	0.127672995	0.00641957	0.071515985	landscape scenery and natural features	4	landscape scenery and natural features	4	landscape scenery and natural features	4	0.665703873394518	True	False
103	51815159068	0.11205563499999999	0.12143008	0.011407704999999999	0.01245986	0.156618815	0.47302516499999997	0.049566185	0.008957325	0.054479230000000003	monuments	5	monuments	5	monuments	5	0.473025161663589	True	False
104	51814758850	0.900715409	0.018100988999999998	0.0039022844200000003	0.02966794625	0.00496327187	0.02168308	0.011603895545	0.0073952181799999996	0.001967905859	architectural elements	0	architectural elements	0	architectural elements	0	0.9007154075463587	True	True
105	51813044163	0.02740989	0.017072005	0.00692991	0.00880183	0.836017535	0.012986835	0.07333457	0.006516650000000001	0.010930775	landscape scenery and natural features	4	landscape scenery and natural features	4	landscape scenery and natural features	4	0.8360175317261381	True	True
106	51812525591	0.07390216499999999	0.065910435	0.00456984	0.0043008000000000005	0.02981305	0.73250637	0.009160325	0.003350205	0.07648682000000001	monuments	5	monuments	5	monuments	5	0.7325063678134758	True	True
107	51812020818	0.678109465	0.03513181	0.008145085	0.16141692000000002	0.01658074	0.042382705	0.029986995	0.02260354	0.00564274	architectural elements	0	architectural elements	0	architectural elements	0	0.6781094669264709	True	False
108	51811663725	0.32616756	0.135072165	0.015492245	0.34117684	0.01337414	0.066259475	0.055288035	0.039506084999999996	0.007663455		-1	architectural elements	0	interior	3	0.39386498141119	False	False
109	51811206974	0.007556485	0.022136635	0.015729695000000002	0.011718565	0.18907277	0.006862015	0.73110394	0.010489475	0.00533043	people	6	people	6	people	6	0.7311039370627197	True	True
110	51808411262	0.08863891	0.018324315	0.0042419400000000005	0.835384795	0.00522232	0.008558905	0.00874344	0.028214895	0.0026704800000000002	interior	3	interior	3	interior	3	0.8353847913493714	True	True
111	51809175541	0.31961273	0.015688245	0.027856575	0.04409808	0.009627589999999998	0.013201675	0.047845565	0.513910915	0.008158635000000001	product	7	product	7	product	7	0.513910914317599	True	False
112	51813884291	0.0189872787	0.833079141	0.0060342466450000005	0.00897279285	0.000817178004	0.106293397	0.015917014845	0.001865706591	0.00803324918	form	1	form	1	form	1	0.833079140655683	True	True
113	51810648366	0.022430905	0.23257577499999998	0.042005	0.04731493	0.07979006999999999	0.09954272	0.36446501	0.0474139	0.0644617	people	6	people	6	people	6	0.3644650061569761	True	False
114	51807744711	0.04928945999999999	0.24313624	0.03474078	0.02257304	0.364031535	0.02629871	0.201490535	0.00937754	0.049062159999999994		-1	landscape scenery and natural features	4	people	6	0.4212016836083706	False	False
115	51801769365	0.036472025000000005	0.300129265	0.15241146	0.028175165000000002	0.006710455000000001	0.026635285	0.17155866	0.26532779	0.01257989		-1	form	1	product	7	0.3184243045097368	False	False
116	51799341140	0.01908825	0.42943376	0.02611106	0.01769072	0.008836469999999999	0.028879055	0.401153505	0.037481735	0.031325450000000005		-1	people	6	form	1	0.461084538718868	False	False
117	51794415520	0.03134746235	0.02092171092	0.002823420698	0.9138501365	0.00353892681	0.01288365006	0.005952790195	0.006316029494999999	0.002365873144	interior	3	interior	3	interior	3	0.9138501373760086	True	True
118	51792087624	0.030282749999999997	0.869538955	0.0180183	0.009332385	0.004858755	0.01746799	0.027157395	0.01609187	0.0072516049999999995	form	1	form	1	form	1	0.8695389528421396	True	True
119	51789899534	0.296954525	0.4760839	0.016432905	0.036131155	0.009463065	0.07022715	0.071138485	0.01591944	0.007649375	form	1	form	1	form	1	0.4760838989942501	True	False
120	51806519450	0.09927415	0.817865625	0.00445633	0.040338969999999995	0.00201728	0.01331878	0.01475363	0.00603214	0.001943095	form	1	form	1	form	1	0.8178656284989358	True	True
121	51805797906	0.272513655	0.28589413	0.025082275	0.243444575	0.011227115	0.06445540999999999	0.069770095	0.010906260000000001	0.01670649		-1	form	1	architectural elements	0	0.4081580688341438	False	False
122	51806518885	0.1110938	0.124105795	0.020273924999999998	0.011944844999999999	0.09617989	0.47245287	0.051463835	0.01988001	0.09260503	monuments	5	monuments	5	monuments	5	0.4724528740305962	True	False
123	51773798516	0.02542311	0.09066217	0.019075540000000002	0.01780197	0.51654679	0.020096145	0.26857959	0.015135319999999999	0.026679374999999998	landscape scenery and natural features	4	landscape scenery and natural features	4	landscape scenery and natural features	4	0.5165467893368766	True	False
124	51773860615	0.02259504	0.77091465	0.008103665	0.01021532	0.008684065000000001	0.03397447	0.126449175	0.010019759999999999	0.009043849999999999	form	1	form	1	form	1	0.7709146469709041	True	True
125	51773618664	0.9016913	0.022645907150000002	0.003363793205	0.0194037213	0.004616309335	0.023551628300000002	0.0111396478	0.008387054745	0.00520063812	architectural elements	0	architectural elements	0	architectural elements	0	0.901691300461333	True	True
126	51768265871	0.11553672	0.15648399	0.013844985	0.01775858	0.08362657	0.388778275	0.17633459	0.013808305	0.03382799		-1	monuments	5	form	1	0.3893258597317173	False	False
127	51763377306	0.0442935	0.102472005	0.02165764	0.020002505	0.0099168	0.011217875	0.75295932	0.034574785000000004	0.0029055699999999997	people	6	people	6	people	6	0.7529593190211237	True	True
128	51757222596	0.127629715	0.04271218	0.00452875	0.7682973799999999	0.00832009	0.0169737	0.017652440000000002	0.010409765	0.003475975	interior	3	interior	3	interior	3	0.7682973788259904	True	True
129	51757193061	0.022172007799999997	0.662421052	0.00490445507	0.011187046249999999	0.001258151935	0.2775047965	0.008954551585	0.002193780013	0.009404163799999999	form	1	form	1	form	1	0.6624210497795017	True	False
130	51756361252	0.217341795	0.466711385	0.0078343	0.02145028	0.026379235	0.19597418	0.03875905	0.007779985	0.01776978	form	1	form	1	form	1	0.4667113862083951	True	False
131	51757437448	0.02970506	0.026737045	0.006098375	0.009787025	0.84154112	0.017392345	0.0512104	0.0034958100000000002	0.014032820000000001	landscape scenery and natural features	4	landscape scenery and natural features	4	landscape scenery and natural features	4	0.8415411196638698	True	True
132	51772974586	0.230510825	0.11836477499999999	0.00844017	0.029714505	0.50988528	0.031972905	0.04326923	0.010753335	0.01708897	landscape scenery and natural features	4	landscape scenery and natural features	4	landscape scenery and natural features	4	0.5098852797624468	True	False
133	51773217128	0.0120628	0.368007835	0.149464305	0.012852494999999999	0.019224465	0.019278365	0.367595845	0.031181985000000002	0.02033191		-1	people	6	form	1	0.413433087289037	False	False
134	51772973266	0.028522279999999997	0.762103935	0.01690955	0.01522742	0.029364235000000002	0.059330719999999997	0.0601111	0.00846342	0.019967345	form	1	form	1	form	1	0.7621039353023756	True	True
135	51773617819	0.008527195	0.085018305	0.024597559999999997	0.007958145	0.0076773349999999995	0.00846095	0.826358445	0.02127312	0.010128955	people	6	people	6	people	6	0.8263584430398634	True	True
136	51773855395	0.226829365	0.302235715	0.00875356	0.013428325000000001	0.004272635	0.395678325	0.024652435	0.00840233	0.015747315		-1	form	1	monuments	5	0.436330915412824	False	False
