	index	text_bool	Criteria i	Criteria ii	Criteria iii	Criteria iv	Criteria v	Criteria vi	Criteria vii	Criteria viii	Criteria ix	Criteria x	Others	max_1_val	max_1_col	max_2_val	max_2_col	max_3_val	max_3_col	max_1	max_3	conf_3	conf_1	same_3	same_1	labelled
10	51862639019	True	0.3546018989140511	0.1472240184414291	0.2286487793503189	0.1371674721282959	0.012221724503467049	0.08931102231531905	0.0065789731540808	0.00588547811723765	0.004221651131575	0.005098733998178799	0.00904017783675165	0.3546018989140511	Criteria i	0.2286487793503189	Criteria iii	0.1472240184414291	Criteria ii	0.3546018989140511	0.7304746967057991	0.775269059920044	0.45586393935031894	0.5	False	True
11	51856411639	True	0.0301498918542194	0.02087886487312125	0.5129388045273018	0.053474929962495796	0.02045781094853065	0.04996985896429825	0.10356843401675415	0.05045257415637205	0.057848970897798495	0.08964014716915131	0.0106197681619635	0.5129388045273018	Criteria iii	0.10356843401675415	Criteria vii	0.08964014716915131	Criteria x	0.5129388045273018	0.7061473857132072	0.7180913737132073	0.5129388045273018	0.2	True	False
12	51855730156	True	0.32818915751452443	0.06266008266753195	0.17028600142165373	0.1724372650624466	0.013700029341635899	0.15107348184441377	0.03974578881708715	0.01688986292734475	0.01144637949382445	0.02080841130956195	0.012763503817968251	0.32818915751452443	Criteria i	0.1724372650624466	Criteria iv	0.17028600142165373	Criteria iii	0.32818915751452443	0.6709124239986247	0.7639185533285141	0.4292483894216537	0.2	False	False
13	51854525966	True	0.16120598307490344	0.1396931805309391	0.19476540969383238	0.2409596155295181	0.0108668691346719	0.15543611430458068	0.035582906616523705	0.02446576010200405	0.0084259726822163	0.01658156420583	0.01201663136004645	0.2409596155295181	Criteria iv	0.19476540969383238	Criteria iii	0.16120598307490344	Criteria i	0.2409596155295181	0.596931008298254	0.7287577520733166	0.32487551969383244	0.2	False	False
14	51853562592	False																								False
15	51853562417	False																								False
16	51854602848	False																								False
17	51854602688	False																								False
18	51854602318	False																								False
19	51854848929	True	0.24727981057785986	0.21012982012887002	0.23761559938480376	0.12728072207017893	0.01192815254847095	0.12586460256384654	0.00969186036877795	0.0067413679939076	0.00528387936739465	0.0076058476461146	0.010578332194769401	0.24727981057785986	Criteria i	0.23761559938480376	Criteria iii	0.21012982012887002	Criteria ii	0.24727981057785986	0.6950252300915336	0.7869308810188294	0.36899506938480375	0.2	False	False
20	51854523271	False																								False
21	51854848619	False																								False
22	51854600423	False																								False
23	51853558867	True	0.28801668057785984	0.18448647012887	0.21250384438480374	0.13040753707017894	0.01193412414847095	0.13458015606384655	0.00970254436877795	0.0065824759439076	0.0052089747173946505	0.0071813664461146	0.0093958771947694	0.28801668057785984	Criteria i	0.21250384438480374	Criteria iii	0.18448647012887	Criteria ii	0.28801668057785984	0.6850069950915336	0.7800694310188294	0.40973193938480373	0.2	False	False
24	51855179155	False																								False
25	51853558582	False																								False
26	51853322782	True	0.13681757651727675	0.054479032952194195	0.30817832241519927	0.09091400033411025	0.0221951359413037	0.12584603945169445	0.0772409377707195	0.033709497297082905	0.02208982881306455	0.10576546732118605	0.0227641725833424	0.30817832241519927	Criteria iii	0.13681757651727675	Criteria i	0.12584603945169445	Criteria vi	0.30817832241519927	0.5708419383841705	0.651947199701004	0.30817832241519927	0.2	True	False
27	51849934309	True	0.09733581572551725	0.09428169703872681	0.17054154221683498	0.28944625764522547	0.08646283194167134	0.08630445489112851	0.06659731368105885	0.0211618809242308	0.032412580896735155	0.037903457823593	0.0175522102329492	0.28944625764522547	Criteria iv	0.17054154221683498	Criteria iii	0.09733581572551725	Criteria i	0.28944625764522547	0.5573236155875777	0.6045146119007874	0.28944625764522547	0.2	True	False
28	51847785831	True	0.0354536147696285	0.12244286628204346	0.20383335546394343	0.3360787962419509	0.023024616142062897	0.25867545990106966	0.0032055592220398	0.0021692261599901997	0.00191206916795015	0.0031004853276322	0.01010396950604	0.3360787962419509	Criteria iv	0.25867545990106966	Criteria vi	0.20383335546394343	Criteria iii	0.3360787962419509	0.798587611606964	0.8584557151069641	0.5019116734010696	0.5	False	True
29	51846344255	True	0.1646336445170879	0.05300300860222815	0.22531369263893125	0.17748426678634638	0.0112629707144501	0.29247155550338744	0.015212568708856001	0.019001595305791853	0.01011621720786845	0.01993962910441605	0.011560803838215	0.29247155550338744	Criteria vi	0.22531369263893125	Criteria iii	0.17748426678634638	Criteria iv	0.29247155550338744	0.695269514928665	0.7126489749286651	0.29247155550338744	0.5	True	False
30	51843895627	True	0.1432962023690033	0.2430468505170822	0.1636905049981689	0.36990450143341064	0.01517914956340865	0.05149796768870925	0.0009987804498061	0.0014406651986198001	0.0013063292793681	0.0015926112632897	0.0080464166643632	0.36990450143341064	Criteria iv	0.2430468505170822	Criteria ii	0.1636905049981689	Criteria iii	0.36990450143341064	0.7766418569486617	0.8329104943194962	0.38480296551708215	0.5	False	True
31	51843644522	True	0.13643189965055463	0.2839071213621711	0.12796132644678876	0.2844172886394119	0.008953011972607349	0.1452823866130447	0.0012005526157687	0.00149898595630545	0.0014437684100898	0.00141272327205635	0.007490960437301349	0.2844172886394119	Criteria iv	0.2839071213621711	Criteria ii	0.1452823866130447	Criteria vi	0.2844172886394119	0.7136067966146277	0.7387706166146278	0.32415313863941186	0.5	False	False
32	51843201005	True	0.03997121958691355	0.3537102585147476	0.09342664299827955	0.24664878198923107	0.05046890298535535	0.0622179562798786	0.047129358718943706	0.013422781801471599	0.0214572381873739	0.04802305482117815	0.02352378624543645	0.3537102585147476	Criteria ii	0.24664878198923107	Criteria iv	0.09342664299827955	Criteria iii	0.3537102585147476	0.6937856835022582	0.7222772320022584	0.3673687885147476	0.5	False	False
33	51843200935	True	0.02198892705693625	0.17423868166366574	0.0899461451476097	0.5482368898668288	0.12160082206399915	0.031112539438690148	0.00131103385956285	0.0008872434562643	0.0019343086309681502	0.00161222461281935	0.00713115802083265	0.5482368898668288	Criteria iv	0.17423868166366574	Criteria ii	0.12160082206399915	Criteria v	0.5482368898668288	0.8440763935944937	0.8440763885944939	0.5482368898668288	1.0	True	True
34	51844341038	True	0.4036003144340705	0.08617496012278555	0.10048121864952085	0.07888320926953316	0.0028972660493841	0.30753473565505984	0.004134777120167851	0.00330341351282795	0.0016122473590925	0.00267714890543525	0.00870069445113925	0.4036003144340705	Criteria i	0.30753473565505984	Criteria vi	0.10048121864952085	Criteria iii	0.4036003144340705	0.8116162687386512	0.8458750937386512	0.5911268906550597	0.5	False	True
35	51844226641	True	0.40314321297489164	0.0876437358509302	0.0954093307241249	0.08001413944408226	0.0025250050307427004	0.3116511444155121	0.0037206220196999	0.0040562148133421	0.0013596619980584	0.00220542761867955	0.0082715633657949	0.40314321297489164	Criteria i	0.3116511444155121	Criteria vi	0.0954093307241249	Criteria iii	0.40314321297489164	0.8102036881145287	0.8409274456145286	0.5850666769155121	0.5	False	True
36	51853563502	False																								False
37	51855182360	False																								False
38	51854523866	False																								False
39	51854523651	False																								False
40	51834258274	True	0.2233544960474968	0.048098445092964154	0.19152700443019866	0.12128651190948485	0.014477375036940049	0.269802458615303	0.0480383356177177	0.0404649693562759	0.0124063822180433	0.018114703783139702	0.01242929140426645	0.269802458615303	Criteria vi	0.2233544960474968	Criteria i	0.19152700443019866	Criteria iii	0.269802458615303	0.6846839590929985	0.6846839840929986	0.269802458615303	1.0	True	False
41	51830349616	True	0.34446309728931424	0.09031293655181885	0.0620181710308952	0.22908578250536915	0.0106848594029436	0.1690638929360504	0.032072472360429746	0.021368119830350852	0.011408276384285251	0.01877477124042415	0.01074763238496725	0.34446309728931424	Criteria i	0.22908578250536915	Criteria iv	0.1690638929360504	Criteria vi	0.34446309728931424	0.7426127727307338	0.7661661147771835	0.3963164709360504	0.5	False	True
42	51829875044	True	0.5713286932231902	0.17342116281776426	0.060883455056015	0.09691420002813719	0.009481578699214049	0.05707998596734045	0.0111941818414216	0.0058108852556951005	0.0035151169935622503	0.00376927108431215	0.0066014592889895	0.5713286932231902	Criteria i	0.17342116281776426	Criteria ii	0.09691420002813719	Criteria iv	0.5713286932231902	0.8416640560690917	0.8439794145690918	0.5713286932231902	0.5	True	True
43	51828922226	True	0.26608396454355715	0.12839727807912826	0.3636749491519165	0.10506299495223995	0.02112912198712765	0.0921040075006008	0.00396226134553195	0.0031687371574493	0.00284268662230965	0.0041323439244687	0.009441656234642978	0.3636749491519165	Criteria iii	0.26608396454355715	Criteria i	0.12839727807912826	Criteria ii	0.3636749491519165	0.7581561917746019	0.8234821416047573	0.5549016291519164	0.2	False	False
44	51828529143	True	0.2373873369458675	0.16519617384264462	0.24537483101192475	0.17347278461982724	0.024378951626730903	0.12159731624166484	0.0072014682861912	0.004907765194381	0.004443972976783	0.00597279499662085	0.010066571373363472	0.24537483101192475	Criteria iii	0.2373873369458675	Criteria i	0.17347278461982724	Criteria iv	0.24537483101192475	0.6562349525776194	0.8151178068734168	0.40928339601192476	0.2	False	False
45	51828195738	True	0.48253958398284913	0.0442190260901546	0.08192871895200345	0.07983449267514225	0.00283594919298375	0.2937029041999359	0.0029810031512008	0.00297513314660255	0.0012110768958254	0.0023617230241514	0.005410373619442	0.48253958398284913	Criteria i	0.2937029041999359	Criteria vi	0.08192871895200345	Criteria iii	0.48253958398284913	0.8581712071347884	0.8782672141347885	0.6998063521999359	0.2	False	False
46	51828097098	True	0.17280306131195544	0.09246568007495685	0.26017568344398495	0.1096337062425041	0.01665631602390955	0.3299456098522186	0.00366171079573165	0.00183550203216725	0.0015989660261567	0.0026059206111561	0.008617868523568351	0.3299456098522186	Criteria vi	0.26017568344398495	Criteria iii	0.17280306131195544	Criteria i	0.3299456098522186	0.762924354608159	0.7986035303711605	0.346138343443985	0.5	False	True
47	51824890073	True	0.03915521495820995	0.0744774430845451	0.23857072263996124	0.10402958589042426	0.0156394204477963	0.5151170490381622	0.001732787059334	0.0008925418486602	0.0011472457973146	0.00114880977587285	0.00808918930790745	0.5151170490381622	Criteria vi	0.23857072263996124	Criteria iii	0.10402958589042426	Criteria iv	0.5151170490381622	0.8577173575685477	0.8643200097626687	0.5151170490381622	0.5	True	True
48	51822964167	True	0.07235788913348384	0.1043719376117134	0.24782865405706406	0.1762594840397167	0.01460940239736005	0.3514676992279816	0.00507502475752355	0.00371219134070105	0.00319275747610035	0.0066035636351669	0.0145213773983273	0.3514676992279816	Criteria vi	0.24782865405706406	Criteria iii	0.1762594840397167	Criteria iv	0.3514676992279816	0.7755558373247624	0.7755558373247624	0.39019530922798157	1.0	False	True
49	51823715811	True	0.15262727942974563	0.2944067733281708	0.26238449289054105	0.11289811820067405	0.014489599985168449	0.12114915267649076	0.011097802860129449	0.009599682768729498	0.0049375688376090505	0.0039394907769699505	0.012470078024527025	0.2944067733281708	Criteria ii	0.26238449289054105	Criteria iii	0.15262727942974563	Criteria i	0.2944067733281708	0.7094185456484574	0.8197128478952027	0.4176854358905411	0.2	False	False
50	51822439433	True	0.25056788200878144	0.1013964325634861	0.1316159718574905	0.18437239931225774	0.00631746058584925	0.28883610024673456	0.00789989449129205	0.00897700115999465	0.00291529016268965	0.0046344506556476005	0.0124671098995102	0.28883610024673456	Criteria vi	0.25056788200878144	Criteria i	0.18437239931225774	Criteria iv	0.28883610024673456	0.7237763815677738	0.7786521291130066	0.3596212702467346	0.5	False	True
51	51822867500	True	0.4765245630623817	0.049402657134642605	0.10882698582404704	0.08628001948520661	0.0024802250666248497	0.2641391924212875	0.0020808308707449003	0.00193760697221445	0.00122402566590775	0.00150681533079355	0.00559703884328985	0.4765245630623817	Criteria i	0.2641391924212875	Criteria vi	0.10882698582404704	Criteria iii	0.4765245630623817	0.8494907413077163	0.8659936863077164	0.6530527859212876	0.2	False	False
52	51820102472	True	0.26574626548942565	0.13632459708507536	0.07020887155529021	0.46612130007717134	0.01298290189973255	0.03899077638810155	0.0008031263844183001	0.0006812581729082	0.00079103772487565	0.00078468230791795	0.006565137525339449	0.46612130007717134	Criteria iv	0.26574626548942565	Criteria i	0.13632459708507536	Criteria ii	0.46612130007717134	0.8681921626516723	0.8681921676516724	0.4851150204894257	1.0	False	True
53	51821770875	True	0.2702330809009552	0.28882853004741665	0.11471267713024139	0.2122332677418518	0.0077955340866516995	0.09089230207315445	0.0013236345790128999	0.00203742173510415	0.00169229318993255	0.00173470131739845	0.008516569986216001	0.28882853004741665	Criteria ii	0.2702330809009552	Criteria i	0.2122332677418518	Criteria iv	0.28882853004741665	0.7712948786902237	0.7712948736902236	0.34870033774185183	1.0	False	True
54	51820102347	True	0.03442375356492995	0.19392122670368195	0.05971744587200545	0.625530275170288	0.052680140457450855	0.02035214920210645	0.0011285200497466001	0.001561970581223	0.0018974856305904002	0.0018515293309916	0.0069353830014517006	0.625530275170288	Criteria iv	0.19392122670368195	Criteria ii	0.05971744587200545	Criteria iii	0.625530275170288	0.8791689477459754	0.8887159012459755	0.625530275170288	0.5	True	True
55	51820100327	True	0.022238173854204152	0.18469312346183775	0.08432446235967254	0.5664304346355057	0.1016934270238075	0.02968254328203485	0.00100422143984865	0.0007513813636714	0.001474926444818	0.0014141841813755502	0.0062931044020757	0.5664304346355057	Criteria iv	0.18469312346183775	Criteria ii	0.1016934270238075	Criteria v	0.5664304346355057	0.8528169851211509	0.8528170016211509	0.5664304346355057	1.0	True	True
56	51821357285	True	0.1601647177279472	0.33578459445228576	0.18944936811311341	0.077741593186079	0.00657402358409615	0.20809590096018218	0.00329017595614745	0.0036479831818151997	0.00253508321570145	0.00299561238983995	0.009720949107228871	0.33578459445228576	Criteria ii	0.20809590096018218	Criteria vi	0.18944936811311341	Criteria iii	0.33578459445228576	0.7333298635255814	0.8445706510255814	0.4797538769601822	0.2	False	False
57	51820580920	False																								False
58	51819976423	True	0.3782521868644714	0.11622227376140595	0.08853347996768951	0.10984765018190379	0.0106845112593389	0.1981865787398529	0.04128907898769315	0.00828719580853095	0.00960104521584535	0.0196965418504222	0.0193995412736306	0.3782521868644714	Criteria i	0.1981865787398529	Criteria vi	0.11622227376140595	Criteria ii	0.3782521868644714	0.6926610393657302	0.7115828183077813	0.3782521868644714	0.2	True	False
59	51819976168	True	0.10204238979281424	0.5347559476652146	0.1278234355110893	0.1055376607685852	0.007233963683788301	0.10615803102724075	0.0021476149143859003	0.0025457699027475	0.0026094490742482003	0.0028990892654441	0.0062466865688998	0.5347559476652146	Criteria ii	0.1278234355110893	Criteria iii	0.10615803102724075	Criteria vi	0.5347559476652146	0.7687374142035447	0.8261965682035446	0.5347559476652146	0.2	True	False
60	51820205804	True	0.10204238979281424	0.5347559476652146	0.1278234355110893	0.1055376607685852	0.007233963683788301	0.10615803102724075	0.0021476149143859003	0.0025457699027475	0.0026094490742482003	0.0028990892654441	0.0062466865688998	0.5347559476652146	Criteria ii	0.1278234355110893	Criteria iii	0.10615803102724075	Criteria vi	0.5347559476652146	0.7687374142035447	0.8261965682035446	0.5347559476652146	0.2	True	False
61	51820580275	True	0.10204238979281424	0.5347559476652146	0.1278234355110893	0.1055376607685852	0.007233963683788301	0.10615803102724075	0.0021476149143859003	0.0025457699027475	0.0026094490742482003	0.0028990892654441	0.0062466865688998	0.5347559476652146	Criteria ii	0.1278234355110893	Criteria iii	0.10615803102724075	Criteria vi	0.5347559476652146	0.7687374142035447	0.8261965682035446	0.5347559476652146	0.2	True	False
62	51819975468	True	0.16748130615948675	0.3759871626341057	0.15193455959592436	0.22011176434654237	0.0095346234594469	0.0594408920138912	0.0019385351961589	0.0025146068193781	0.002182405994962	0.00219098259254715	0.006683209529774955	0.3759871626341057	Criteria ii	0.22011176434654237	Criteria iv	0.16748130615948675	Criteria i	0.3759871626341057	0.7635802331401348	0.8493106080765724	0.4971330443465424	0.5	False	True
63	51819975243	True	0.08786424566031455	0.5880350975818633	0.12618908020804975	0.0737515818953247	0.0112888343649412	0.09081223791283036	0.0039982972822009	0.0029548929160207998	0.0036683731995954504	0.0050297210885475	0.00640759484915235	0.5880350975818633	Criteria ii	0.12618908020804975	Criteria iii	0.09081223791283036	Criteria vi	0.5880350975818633	0.8050364157027434	0.8713701332027435	0.5880350975818633	0.2	True	False
64	51819868383	True	0.0891088282960777	0.047518383559141154	0.3865555245236969	0.1032791230084705	0.0088342732422242	0.2963047640602493	0.02044607064962575	0.01599606335632225	0.00683146651722455	0.0144913316229529	0.0106341483725691	0.3865555245236969	Criteria iii	0.2963047640602493	Criteria vi	0.1032791230084705	Criteria iv	0.3865555245236969	0.7861394115924167	0.791959828880024	0.39679385906024933	0.5	False	True
65	51819169383	True	0.4236452408201218	0.1419244413850212	0.10447885285625075	0.14152324084541318	0.0051297894440708505	0.14257042936425016	0.01021732737024045	0.01076604519739195	0.0034141280849089998	0.005729641056064751	0.010600825324914149	0.4236452408201218	Criteria i	0.14257042936425016	Criteria vi	0.1419244413850212	Criteria ii	0.4236452408201218	0.708140111569393	0.8237220665406226	0.4236452408201218	0.2	True	False
66	51818440638	False																								False
67	51818666444	False																								False
68	51817375982	False																								False
69	51818666119	False																								False
70	51818328371	False																								False
71	51817375772	False																								False
72	51818665949	False																								False
73	51825909971	True	0.10582602105752945	0.12901238810296534	0.26579133929294585	0.24514621509189605	0.0205278812564628	0.1155952811216545	0.03515585891430855	0.03237413356505485	0.01386586356818055	0.02084470049558295	0.0158602646970614	0.26579133929294585	Criteria iii	0.24514621509189605	Criteria iv	0.12901238810296534	Criteria ii	0.26579133929294585	0.6399499424878072	0.7030011630064965	0.32139509929294585	0.5	False	False
74	51819861581	True	0.06930146753005981	0.4254950692139149	0.23444208732990265	0.1401106097479057	0.0116781782293576	0.10420719741156004	0.00197860526953785	0.00179787669369725	0.0024891876594991	0.0025717012552489	0.005928036926174457	0.4254950692139149	Criteria ii	0.23444208732990265	Criteria iii	0.1401106097479057	Criteria iv	0.4254950692139149	0.8000477662917233	0.8764263479893684	0.6012383473299027	0.2	False	False
75	51818751977	False																								False
76	51820291650	True	0.15460708514352794	0.07133572523294444	0.24180903407161708	0.16016254172058106	0.013450411081878149	0.27556651933860776	0.0208835025597548	0.01811598007942485	0.00777236875234495	0.0191321803242311	0.0171646148194768	0.27556651933860776	Criteria vi	0.24180903407161708	Criteria iii	0.16016254172058106	Criteria iv	0.27556651933860776	0.677538095130806	0.6818003801308059	0.2918926040716171	0.5	False	False
77	51819039520	False																								False
78	51818666304	False																								False
79	51817375692	False																								False
80	51818665794	False																								False
81	51818328016	False																								False
82	51819038725	False																								False
83	51819038460	False																								False
84	51818665339	False																								False
85	51819038370	False																								False
86	51818327671	False																								False
87	51818439003	False																								False
88	51818438958	False																								False
89	51817374707	False																								False
90	51819037550	False																								False
91	51817723298	True	0.10964774837008474	0.10515416604270936	0.3898785561538315	0.2172071610968399	0.01446727650201175	0.13549144730909346	0.0046549727936796	0.00331888850388585	0.00296822452835315	0.00657130786019715	0.010640302590205951	0.3898785561538315	Criteria iii	0.2172071610968399	Criteria iv	0.13549144730909346	Criteria vi	0.3898785561538315	0.7425771645597649	0.8150809320597648	0.3898785561538315	0.5	True	True
92	51818324935	False																								False
93	51817067523	False																								False
94	51817067113	True	0.06662049497354695	0.09450725491790771	0.5531061059577942	0.12560874937854766	0.01712563534158465	0.110223939797554	0.0056118203829331	0.00436291818317565	0.00427790916859005	0.008806404823824599	0.009748792751261299	0.5531061059577942	Criteria iii	0.12560874937854766	Criteria iv	0.110223939797554	Criteria vi	0.5531061059577942	0.7889387951338958	0.8207488126338959	0.5531061059577942	0.5	True	True
95	51821768675	True	0.02527315378598115	0.1756352259535217	0.07800613792534254	0.5716104839832306	0.10890858413060761	0.02899381246891115	0.0011516651671414	0.0008099566635796	0.0014616835863808	0.0014994830452934	0.0066498111597124	0.5716104839832306	Criteria iv	0.1756352259535217	Criteria ii	0.10890858413060761	Criteria v	0.5716104839832306	0.8561542940673599	0.8561542755673599	0.5716104839832306	1.0	True	True
96	51818328541	False																								False
97	51817375257	False																								False
98	51819038155	False																								False
99	51818664964	False																								False
100	51813263906	True	0.03976052984449005	0.13272893196382518	0.0795452649797649	0.3842581962533188	0.13475311819963454	0.1750598028770685	0.01287591827862295	0.00390188724347515	0.006541874938980449	0.0132876423986045	0.017286785775604198	0.3842581962533188	Criteria iv	0.1750598028770685	Criteria vi	0.13475311819963454	Criteria v	0.3842581962533188	0.6940711173300218	0.7581283514167786	0.3958936762533188	0.5	False	True
101	51815556807	True	0.3036557508291769	0.06395623399396895	0.21273520999828338	0.11040581064435954	0.01325101845427265	0.26257736786453245	0.007396874408667551	0.00382792570548245	0.0034427358730066996	0.0065288652534978	0.012222262209150401	0.3036557508291769	Criteria i	0.26257736786453245	Criteria vi	0.21273520999828338	Criteria iii	0.3036557508291769	0.7789683286919926	0.8362954135071754	0.4633122549982834	0.5	False	True
102	51816607709	True	0.4300092822893143	0.09274961655181885	0.059586977030895195	0.15884346750536915	0.0083068071529436	0.16605874893605038	0.02527020886042975	0.02116829298035085	0.011150040884285251	0.01822834859042415	0.00862818638496725	0.4300092822893143	Criteria i	0.16605874893605038	Criteria vi	0.15884346750536915	Criteria iv	0.4300092822893143	0.7549114987307338	0.7839066847771836	0.4818626559360504	0.5	False	True
103	51815159068	True	0.2462687687124252	0.1670744699204254	0.1464209640106201	0.23916994918550488	0.0117505805118404	0.1659758550463104	0.00528283045353335	0.00279696672391565	0.0026986515353484	0.0032384945160302	0.00932248342185325	0.2462687687124252	Criteria i	0.23916994918550488	Criteria iv	0.1670744699204254	Criteria ii	0.2462687687124252	0.6525131878183554	0.759292243977356	0.3248120890106201	0.2	False	False
104	51814758850	True	0.030177393867308597	0.07638385379502295	0.27845197565486907	0.11646707357891845	0.024960473900115	0.458127152795887	0.0023331118663504	0.00174505344280195	0.0025347046267167	0.00155725953493685	0.007261914766709704	0.458127152795887	Criteria vi	0.27845197565486907	Criteria iii	0.11646707357891845	Criteria iv	0.458127152795887	0.8530462020296745	0.8530461715296745	0.5751928581548691	1.0	False	True
105	51813044163	True	0.07426844055330276	0.09547466617771144	0.22544630333862303	0.16393681863677975	0.05072775481048965	0.3375634320206642	0.01796037146518135	0.0063888952171212	0.0070040374941719	0.009186757186177799	0.0120425406063007	0.3375634320206642	Criteria vi	0.22544630333862303	Criteria iii	0.16393681863677975	Criteria iv	0.3375634320206642	0.726946553996067	0.726946568996067	0.416003703338623	1.0	False	False
106	51812525591	True	0.056619351709246604	0.12620383941168783	0.5122539824948883	0.17728679475479125	0.00740664451247845	0.10080644860232349	0.00232950783551735	0.0015791695780907	0.00195855954561065	0.00273757417632395	0.010818143261448766	0.5122539824948883	Criteria iii	0.17728679475479125	Criteria iv	0.12620383941168783	Criteria ii	0.5122539824948883	0.8157446166613673	0.8274747858520031	0.5122539824948883	0.5	True	True
107	51812020818	True	0.44987279763841626	0.0679165705343246	0.0877043937668037	0.0724215293115425	0.003122965097105	0.29964389984603884	0.00359569858581565	0.00287089998282165	0.0017289363167947	0.0026960175674133	0.00842622267895095	0.44987279763841626	Criteria i	0.29964389984603884	Criteria vi	0.0877043937668037	Criteria iii	0.44987279763841626	0.8372210912512589	0.8567406362512588	0.6407793148460388	0.5	False	True
108	51811663725	True	0.0593445643839836	0.0662327250379276	0.316360218881073	0.24993919556465144	0.0373455425596666	0.2513278058290863	0.0029957871941136997	0.0015101208461953	0.00226494159218825	0.0024809481890212502	0.010198223144402867	0.316360218881073	Criteria iii	0.2513278058290863	Criteria vi	0.24993919556465144	Criteria iv	0.316360218881073	0.8176272202748107	0.8176271902748108	0.463023803881073	1.0	False	True
