	Source	Target	Group_Name	18+	Members	Pool_Counts
3452	106649870@N03	83529696@N00	city life	0	16562	889516
3453	106649870@N03	67648433@N00	CLICK the CAMERA	0	12834	1272868
3454	106649870@N03	74779996@N00	Color and Colors	0	103605	4631022
3455	106649870@N03	799643@N24	Colour Mania	0	20575	526342
3456	106649870@N03	834193@N25	COLOUR PRIORITY	0	4746	307428
3457	106649870@N03	1295875@N21	Conciertos, Concerts...	0	452	14012
3458	106649870@N03	16141209@N00	Emotions	0	31338	587150
3459	106649870@N03	41245539@N00	Flamenco Dance and Music	0	1431	10338
3460	106649870@N03	76535076@N00	Flickr Addicts	0	139321	10099940
3461	106649870@N03	56076375@N00	Flickr B&amp;W	0	19106	952394
3462	106649870@N03	604218@N22	flickr in full color [No Black &amp; White !]	0	20322	1628194
3463	106649870@N03	34427469792@N01	FlickrCentral	0	314201	8694312
3464	106649870@N03	881709@N23	Forma &amp; Contraforma	0	83	370
3465	106649870@N03	2498629@N20	fotografíabd	0	2152	99787
3466	106649870@N03	2781783@N20	FROM GIRL TO WOMAN A marvelous passage.NICE FACES	0	198	10508
3467	106649870@N03	1846316@N22	Fuji X Street Gallery	0	1109	45202
3468	106649870@N03	2936084@N21	Fuji X70	0	1563	25658
3469	106649870@N03	1763261@N25	Fujifilm X Series	0	11842	707272
3470	106649870@N03	2150953@N22	FUJIFILM X Street Photography	0	7126	249386
3471	106649870@N03	1927840@N20	Fujifilm X-mount cameras	0	16093	743499
3472	106649870@N03	3056581@N22	Fujinon XF23mm F2	0	2320	18250
3473	106649870@N03	2102367@N21	Fujinon XF56mm F1.2	0	4342	29034
3474	106649870@N03	1906706@N24	Fujistas	0	1358	73554
3475	106649870@N03	81069933@N00	Global Photojournalism	0	24208	596975
3476	106649870@N03	1467908@N22	Global Photojournalism; Protest, Culture, and News	0	45950	627788
3477	106649870@N03	94761711@N00	HCSP (Hardcore Street Photography)	0	87722	3667
3478	106649870@N03	12173949@N00	I Love My Canon	0	10545	1256540
3479	106649870@N03	2389839@N23	in explore	0	98722	1473270
3480	106649870@N03	1306738@N24	In The Streets	0	4996	346834
3481	106649870@N03	97329809@N00	Just Street Photography	0	84499	2639953
3482	106649870@N03	91479755@N00	Life in Black &amp; White	0	37705	1509631
3483	106649870@N03	1515757@N22	Life in the Street Photography	0	2789	273025
3484	106649870@N03	1587040@N23	light and shadows land - (read rules !)	0	1759	35039
3485	106649870@N03	804362@N22	Magnum Photo Agency Portfolio Submission	0	1046	44700
3486	106649870@N03	1670675@N21	Minimal arquitecture art	0	257	2624
3487	106649870@N03	59637911@N00	Minimalist art	0	6808	139689
3488	106649870@N03	1539730@N23	Modern Perspectives: National Gallery Photography Competition	0	264	149
3489	106649870@N03	564892@N24	movement	0	2041	26109
3490	106649870@N03	1116729@N20	National Geographic Group	0	32762	1355027
3491	106649870@N03	81127001@N00	Nice pictures	0	64755	4411371
3492	106649870@N03	83812269@N00	Night Lights	0	89368	1202297
3493	106649870@N03	1055501@N24	Photofocus	0	8119	105284
3494	106649870@N03	3025202@N25	Photography Lessons..	0	1237	34769
3495	106649870@N03	29496069@N00	Portraiture Photography	0	79044	2102827
3496	106649870@N03	1157617@N24	POSES INTERNAS	0	541	13619
3497	106649870@N03	355036@N23	RAW Street Photography	0	47127	1770366
3498	106649870@N03	63741073@N00	See the real India	0	858	44061
3499	106649870@N03	22126620@N00	Sevilla	0	4045	68386
3500	106649870@N03	966234@N21	Shadow Art Fair	0	204	1539
3501	106649870@N03	1040268@N20	Shadow Boxing	0	164	907
3502	106649870@N03	999981@N25	Shadow Dependency	0	894	10365
3503	106649870@N03	367668@N22	shadow hunter	0	2809	47831
3504	106649870@N03	445322@N23	shadow of the plane	0	36	108
3505	106649870@N03	99522347@N00	Shadow Play (No silhouettes , No reflections please)	0	6922	111010
3506	106649870@N03	359838@N21	SILUETAS-SILHOUETTES	0	6021	39098
3507	106649870@N03	2664599@N24	Soulful Portraits	0	1120	3892
3508	106649870@N03	1924955@N23	Street &amp; candid photography	0	2314	85366
3509	106649870@N03	81445012@N00	Street Composition (Fine Art Street Photography)	0	9991	387468
3510	106649870@N03	71183855@N00	Street Documentary: Story, Life, Human Connection	0	12721	615698
3511	106649870@N03	579020@N23	Street Photographers	0	10046	742646
3512	106649870@N03	319155@N20	Street Photography	0	45052	3068
3513	106649870@N03	1724648@N21	`Street Photography - Fotografia di Strada	0	4075	167844
3514	106649870@N03	1613689@N23	Street Photography - Image of People.	0	10941	457534
3515	106649870@N03	1369997@N21	Street Photography International - The SPI	0	11532	451932
3516	106649870@N03	2179059@N21	Street Photography Magazine	0	28368	897631
3517	106649870@N03	1794421@N25	Street Photography Worldwide	0	3723	226890
3518	106649870@N03	33489277@N00	Street portrait	0	2975	70474
3519	106649870@N03	20558842@N00	Street radical	0	5497	151508
3520	106649870@N03	1633004@N25	Street with Feeling	0	2431	120362
3521	106649870@N03	49503026089@N01	StreetPhoto	0	32528	1652197
3522	106649870@N03	525369@N25	Streets In The City	0	20544	897113
3523	106649870@N03	1607301@N23	The Art of Imitation	0	70	393
3524	106649870@N03	1388054@N24	The D-Photo	0	3560	219524
3525	106649870@N03	2995927@N23	The Fuji X Series	0	353	35290
3526	106649870@N03	1758929@N25	The Human Element	0	4310	174716
3527	106649870@N03	85334335@N00	The Light Fantastic	0	74320	2455297
3528	106649870@N03	1787380@N23	THE PHOTOGRAPHIC ART- GROUP (POST 1 / COMMENT AWARD - OSCAR 3)	0	2322	80507
3529	106649870@N03	2130647@N25	This is Human Beauty	0	2125	16250
3530	106649870@N03	341060@N25	Travel Photojournalism	0	14497	135932
3531	106649870@N03	48926546@N00	Traveller's World	0	12485	1173643
3532	106649870@N03	14049426@N00	URBAN	0	16716	816387
3533	106649870@N03	11488522@N00	visit the world - the travel guide	0	95244	4650747
3534	106649870@N03	70663139@N00	World Wide Photographers	0	10034	369054
3535	106649870@N03	483760@N20	Xataka Foto	0	21531	1239786
3536	106649870@N03	75964794@N00	You Think this is Art	0	74740	2315998
3537	106649870@N03	416556@N22	Your Best Photography	0	53533	4437476
3538	106649870@N03	58286952@N00	Your Favorite Photos - Unlimited!	0	13637	2087905
3539	106649870@N03	1272711@N25	¡CONTRALUZ!	0	1110	10925
3540	106649870@N03	1361052@N24	«★» FLICKR EXPERT GROUP «★» POST 1- AWARD 4	0	5016	200401
3541	53279392@N06	63572046@N00	Autumn colors	0	20404	351064
3542	53279392@N06	62647754@N00	China, The Middle Country 中国	0	13401	349859
3543	53279392@N06	1088296@N24	Guardian Camera Club	0	12229	27577
3544	53279392@N06	24303550@N00	Nature Heals the Soul (Invite Only)	0	71406	3666631
3545	53279392@N06	74496825@N00	winter landscapes	0	16423	232885
3546	53279392@N06	1798253@N21	Your Best Shot 2013	0	12375	10134
3547	90469716@N00	1037442@N22	! !^Good Morning Happiness Level 1	0	3009	92561
3548	90469716@N00	923661@N25	! * Dagmar ♥ Luna ♥ Sonja and Friends ! Post 1 / Award 2	0	2111	124196
3549	90469716@N00	652010@N25	!!! PUNT DE MIRA	0	23155	784242
3550	90469716@N00	1187248@N24	!* Solidarity against cancer ♠ Solidaridad contra el cáncer	0	2600	128672
3551	90469716@N00	893024@N24	!*Flickr Award Group*! (GIVE 5 AWARDS)	0	97015	3292282
3552	90469716@N00	71332142@N00	!Catchy Colors	0	210307	4750577
3553	90469716@N00	14735994@N24	!Flickr Macro	0	4847	44703
3554	90469716@N00	1534062@N24	&quot;Beautiful Earth Level 1&quot; (P1-A4) ~ NO PEOPLE	0	6572	136940
3555	90469716@N00	791342@N20	&quot;Double Dragon Awards&quot; Post 1 Comment 3 SWEEPER!!	0	28547	871346
3556	90469716@N00	98969427@N00	&quot;Favorite&quot; Landscapes, Scenery, Ocean Views	0	866	11901
3557	90469716@N00	791554@N23	&quot;FLICKR POPULAR PHOTOGRAPHER&quot; POST1/AWARD3 QUALITY IMAGES ONLY	0	7895	369688
3558	90469716@N00	376370@N25	&quot;ThE BeSt, MoSt BeLOvEd&quot;	0	2599	51184
3559	90469716@N00	457475@N21	&quot;The Psychedelic Colour Group&quot; (COMMENT on any 2)	0	1716	44032
3560	90469716@N00	831250@N21	* ALL KINDS OF MACROS &amp; CLOSE-UPS (POST 1~AWARD 1)	0	4575	138546
3561	90469716@N00	376011@N22	* Fabulous Flowers (CONTEST:  PURPLE &amp; WHITE)	0	19196	231264
3562	90469716@N00	1804704@N22	* Mad about flowers	0	2904	157772
3563	90469716@N00	89927781@N00	**A Big Fave (INVITE ONLY PLEASE)	0	62280	506666
3564	90469716@N00	882462@N22	**HARMONY**(Post 1-Award 3)	0	12973	439729
3565	90469716@N00	961084@N20	**HDR Terrorist (Post 1, Comment 2)**	0	2247	77548
3566	90469716@N00	382248@N20	**Over the Excellence** (Adm.INVITE only - com1)	0	10207	70710
3567	90469716@N00	662806@N23	**Simply Superb (P 1- A 2)**	0	9800	443177
3568	90469716@N00	10469051@N00	*I Love Birds*	0	21583	1441737
3569	90469716@N00	11427634@N00	*Inspirational Travel Photos	0	17240	1510233
3570	90469716@N00	597042@N23	*Little stories-pics with &quot;soul&quot;*:Invited photos only !	0	1590	28899
3571	90469716@N00	599691@N22	objets des rues	0	206	7212
3572	90469716@N00	623901@N20	*REFLECTIONS*	0	11950	68627
3573	90469716@N00	368821@N21	*SHINING★STAR - Post 1- Give 5 Stars	0	28610	987107
3574	90469716@N00	417373@N20	*THE PERFECT PHOTOGRAPHER (P1/A2)	0	62236	1649338
3575	90469716@N00	1540558@N21	*The Three Angels* LEVEL 1: Blue Angel (P1-A5) Closed	0	2705	45877
3576	90469716@N00	2771557@N21	.999 Platinum(NO B&amp;W)	0	313	8927
3577	90469716@N00	20759249@N00	10 Million Photos	0	86394	10099713
3578	90469716@N00	975851@N25	10 to 24 Faves (Post 1, Comment AND Fave 2) [FOLLOW GROUP RULES!	0	2894	101982
3579	90469716@N00	1429147@N24	1001 Nights / Magic City (P1-A9) ☆☆ Invited Photos ONLY	0	2758	92551
3580	90469716@N00	1427838@N22	29 OPINIONS- SCORE 29 OR EXPULSION!!!	0	1867	7446
3581	90469716@N00	98597648@N00	3D	0	422	32382
3582	90469716@N00	2770177@N25	3D pictures pop out your screen!	0	45	1553
3583	90469716@N00	1168063@N22	8mm f/3.5 Fish-eye	0	4453	55162
3584	90469716@N00	2784954@N21	A Better World	0	157	435
3585	90469716@N00	2048349@N24	A Magnificent Photography &amp; Awesome Arts  .!!Post 1 Award 2.!	0	1890	69720
3586	90469716@N00	1658708@N23	A PASSION FOR ROBINS UK	0	1183	15507
3587	90469716@N00	848935@N20	A Real Gem! - Post One ~ Award Three - 10,000+ Members Strong!	0	12402	465991
3588	90469716@N00	340485@N20	A Shot a Day ... Or So	0	2882	302465
3589	90469716@N00	653633@N23	Absolutely Stunning 'Scapes ***INVITED PHOTOS ONLY***	0	8950	33578
3590	90469716@N00	43535877@N00	Abstract Photos	0	20699	148558
3591	90469716@N00	1106435@N24	Airlines: easyJet [U2] [EZY]	0	695	22211
3592	90469716@N00	570051@N24	Airlines: Transavia, Transavia airlines &amp; Basiq Air	0	200	2716
3593	90469716@N00	45468135@N00	Airplane Wings	0	2858	21206
3594	90469716@N00	27281242@N00	Airplanes and Airports	0	12415	1637566
3595	90469716@N00	52241597647@N01	airports	0	5929	49809
3596	90469716@N00	2952449@N23	All Free Pictures (Creative Commons and Public Domain)	0	6321	295753
3597	90469716@N00	2241717@N21	All kind of Landscapes	0	25128	785583
3598	90469716@N00	82718408@N00	All Things Winter	0	3203	68356
3599	90469716@N00	92641180@N00	All world Ski Resorts	0	570	6498
3600	90469716@N00	1253736@N25	Alle Fotos----exklusiv----all photos--每个照片 #1	0	512	138566
3601	90469716@N00	676473@N21	Almost Anything	0	1711	105898
3602	90469716@N00	61428246@N00	Alpacas	0	806	6020
3603	90469716@N00	28179448@N00	Alpine flowers	0	291	3234
3604	90469716@N00	52559897@N00	Alps	0	9401	234298
3605	90469716@N00	49444323@N00	Amaryllis / Hippeastrum	0	514	3739
3606	90469716@N00	43501458@N00	Amateurs	0	93808	7881417
3607	90469716@N00	33887026@N00	Amazing mountain landscape	0	628	17823
3608	90469716@N00	35034363766@N01	Amsterdam (Mokum)	0	9479	218087
3609	90469716@N00	29975301@N00	An Awesome Shot! Invited Photos ONLY!!	0	50273	509245
3610	90469716@N00	52240974383@N01	Anaglyph (Red-Cyan 3D Pictures)	0	3756	94517
3611	90469716@N00	358117@N20	ANAGLYPHS	0	311	27536
3612	90469716@N00	2938710@N22	Apple iPhone Series Camera - iPhone 13/13 Pro!	0	2265	35421
3613	90469716@N00	1588932@N21	Arboretum Trompenburg	0	33	809
3614	90469716@N00	352453@N24	Are You Nuts?	0	246	1854
3615	90469716@N00	52241390355@N01	ART GLASS / GLASS ART	0	4236	40955
3616	90469716@N00	54497138@N00	art toys	0	3912	86375
3617	90469716@N00	1027090@N25	Artistic Coin Photography	0	662	1141
3618	90469716@N00	1225214@N25	artland	0	42908	1366764
3619	90469716@N00	3025968@N22	Asia - Earth's largest continent	0	515	37877
3620	90469716@N00	1945989@N24	Asian cave 亚洲洞穴	0	3492	28918
3621	90469716@N00	89376164@N00	ASTERACEAE	0	867	26007
3622	90469716@N00	83376903@N00	Astronomy	0	16496	172527
3623	90469716@N00	1209721@N25	At walking distance	0	17	572
3624	90469716@N00	776627@N23	Audi Q3/Q5/Q7	0	376	1096
3625	90469716@N00	1563499@N24	Auto Focus Level 01 (P1-C5)	0	10687	413227
3626	90469716@N00	79139841@N00	AutoStitch (&amp; other stitching software)	0	7260	71392
3627	90469716@N00	914859@N25	Autumn colour of love !	0	6394	85813
3628	90469716@N00	26774381@N00	AUTUMN*FALL  P1/A5 ***CONTEST  for every member	0	17559	146876
3629	90469716@N00	500860@N21	Awesome Picture Award (Invite Only)	0	6375	22167
3630	90469716@N00	2267836@N22	BAT'S LAIR ( P 1 X A 3 ) SWEEPER IN OPERATION	0	1144	182574
3631	90469716@N00	1193726@N25	Beautiful Flower  Fantastic Shot	0	2953	170729
3632	90469716@N00	1150026@N20	Photos beautiful	0	3766	236205
3633	90469716@N00	482233@N23	Beer Around the World	0	2044	34300
3634	90469716@N00	29185322@N00	Benches and Seats	0	1511	24165
3635	90469716@N00	1068000@N25	Benches of the World	0	983	16388
3636	90469716@N00	2773852@N20	Bergdörfer, Mountain Villages	0	92	2646
3637	90469716@N00	1361093@N22	Best Images Ever (ADMIN Approval Only | Award 2 or More)	0	4323	110827
3638	90469716@N00	508631@N24	Best of Winter	0	2772	7502
3639	90469716@N00	453397@N24	Better Than Good	0	47533	816628
3640	90469716@N00	78593641@N00	Big Sky Feeling	0	1017	14653
3641	90469716@N00	60503902@N00	Bike Nation	0	15674	216203
3642	90469716@N00	1035514@N21	Birds In Flight Photography	0	4294	141866
3643	90469716@N00	16978849@N00	Black and White	0	353998	5275862
3644	90469716@N00	1225972@N20	Black and White Photography Art	0	39160	1248102
3645	90469716@N00	332648@N24	BLACKBIRD - AMSEL - DROSSEL	0	386	3109
3646	90469716@N00	1507686@N20	Blink Again - Post 1 - Award 2 (no 30/60 limit )	0	17081	562699
3647	90469716@N00	2027898@N25	Blue Hour in Holland	0	623	9710
3648	90469716@N00	59402101@N00	Blue Mountains Australia	0	612	11192
3649	90469716@N00	91596751@N00	Blues Group	0	5751	176129
3650	90469716@N00	1144572@N20	Blüten / Bloom	0	183	1490
3651	90469716@N00	82049428@N00	Boats	0	28983	482229
3652	90469716@N00	87522438@N00	Boeing 737	0	2754	256968
3653	90469716@N00	96718378@N00	Botero-Spotting	0	256	1282
3654	90469716@N00	1471427@N24	Boulders	0	234	2962
3655	90469716@N00	74571468@N00	Bread Baking	0	2054	15862
3656	90469716@N00	14842918@N00	Bridges of the World	0	8695	109709
3657	90469716@N00	65916130@N00	Bromeliads	0	775	14146
3658	90469716@N00	95755614@N00	Bryce Canyon National Park	0	2215	13790
3659	90469716@N00	485898@N21	Buildings, Angles and Arches	0	5436	89140
3660	90469716@N00	413294@N22	BULL'S EYE ( post 1 - throw 3 Darts) SPRING CONTEST  - open!	0	5122	113845
3661	90469716@N00	63394961@N00	Butterflies!  5 per day!	0	15373	219875
3662	90469716@N00	93714733@N00	C h o c o l a t e !!!	0	1118	9322
3663	90469716@N00	22852748@N00	Cactus	0	8018	72624
3664	90469716@N00	914918@N20	Camelia japonica	0	65	447
3665	90469716@N00	396208@N21	Campanulaceae	0	143	1461
3666	90469716@N00	60495901@N00	Candles	0	10156	28610
3667	90469716@N00	39065771@N00	Canon 100-400L	0	3032	181440
3668	90469716@N00	2023253@N24	Canon 6D User Group	0	16169	497120
3669	90469716@N00	447521@N24	Canon 70-200mm f/4 L USM (NON IS)	0	4941	76942
3670	90469716@N00	1929648@N24	Canon Camera Club	0	5407	303651
3671	90469716@N00	2439639@N20	CANON DSLR EXPERIENCE - (TR) -	0	5806	1017146
3672	90469716@N00	35034359018@N01	Canon DSLR User Group	0	190069	5507539
3673	90469716@N00	1531392@N21	Canon EF 100-400 f/4.5-5.6L IS USM	0	563	53086
3674	90469716@N00	1256519@N21	Canon EF 100mm f/2.8 L IS USM Macro	0	7978	179554
3675	90469716@N00	1622048@N21	Canon EF 200-400mm f/4L IS Extender 1.4X Lens	0	241	6238
3676	90469716@N00	14831593@N00	Canon EF 24-105mm f/4 L IS USM	0	13655	357011
3677	90469716@N00	2680702@N21	CANON EF 40 mm f 2,8 STM	0	288	4593
3678	90469716@N00	1551659@N20	Canon EF 50mm f/1.8 - MK1	0	869	7045
3679	90469716@N00	2163558@N22	Canon EF-M 22mm f/2.0 STM	0	1726	15562
3680	90469716@N00	2050196@N25	Canon EOS 6D - Official Group	0	13862	560346
3681	90469716@N00	3414914@N25	Canon EOS 6D Mark II - people	0	469	291
3682	90469716@N00	1998469@N24	Canon EOS M Series - Mirrorless	0	4994	140155
3683	90469716@N00	52240293230@N01	canon photography	0	113126	7753130
3684	90469716@N00	1757939@N21	Canon's Plastic Fantastic	0	74	888
3685	90469716@N00	2902390@N22	CANON　EF　「　L　IS　USM　」　ALL　LENZ	0	64	7083
3686	90469716@N00	52239927484@N01	Cape Town	0	2625	47966
3687	90469716@N00	21533324@N00	Car-photographer's digest	0	6915	6169
3688	90469716@N00	452016@N22	Cars in the scene	0	5295	229988
3689	90469716@N00	533223@N21	Carso - Karst - Kras	0	178	2155
3690	90469716@N00	86554186@N00	Celebrate the Cow	0	7317	41605
3691	90469716@N00	82515590@N00	Chairs at abandonments	0	1277	12158
3692	90469716@N00	541702@N25	Chairs Of The World	0	17	107
3693	90469716@N00	1368984@N22	Chambéry	0	104	1221
3694	90469716@N00	1636679@N24	Cinemagraphs	0	940	1166
3695	90469716@N00	72138858@N00	Cities Around the World	0	2322	90791
3696	90469716@N00	1613564@N21	CITIES of the WORLD - Città del Mondo - P1/C3 - Now moderated	0	1377	34494
3697	90469716@N00	322290@N20	CITRIT,Best of yours! / Invited shots only/comment 2 /	0	28841	339847
3698	90469716@N00	738515@N22	City Skylines (Buildings,Cities)	0	21160	502822
3699	90469716@N00	73707106@N00	CityScenery - Life in the City | People and Places	0	946	41499
3700	90469716@N00	37219662@N00	Clematis	0	889	5782
3701	90469716@N00	417550@N23	Clock Details	0	556	1759
3702	90469716@N00	1333618@N20	Clock Parts	0	35	122
3703	90469716@N00	1335508@N25	Clocks and Timepieces	0	102	1143
3704	90469716@N00	1952416@N22	CLOSED - CERRADO - THE LOOK level 8 GOLD	0	7668	89283
3705	90469716@N00	73183316@N00	clouds	0	44079	905561
3706	90469716@N00	19419018@N00	Coca-Cola	0	7281	28927
3707	90469716@N00	88539865@N00	COLCHICUM Çiçekçilik Grubu Fotoğraflar, Resim ve Video Payla	0	116	15
3708	90469716@N00	31917163@N00	Color Fields (let Paint Chips be your guide!)	0	6567	8352
3709	90469716@N00	856094@N22	Colorful landscape/seascape (Comment 2 for every photo uploaded)	0	3708	58813
3710	90469716@N00	28747776@N00	Colors of the World	0	72770	3725235
3711	90469716@N00	1120584@N22	Colour Chart	0	1906	3443
3712	90469716@N00	1601128@N20	Come to photograph my world / Ven a fotografiar mi mundo	0	944	26858
3713	90469716@N00	676905@N21	CONCORDIANS	0	7310	304868
3714	90469716@N00	1465897@N20	Constructive Comments Only(P1/A5)	0	56	213
3715	90469716@N00	616720@N24	Courchevel	0	53	514
3716	90469716@N00	976623@N20	Crappy Cars	0	54	1583
3717	90469716@N00	312319@N25	Crystal Award-- Invited Photos Only	0	13970	103306
3718	90469716@N00	67658373@N00	Daffodil World	0	2713	15312
3719	90469716@N00	13003066@N00	Dahlias	0	1589	17549
3720	90469716@N00	59858464@N00	Dandelion	0	3278	12149
3721	90469716@N00	469620@N22	Dark scape	0	844	7541
3722	90469716@N00	1198581@N21	DazzlePix FLOWERS	0	594	11833
3723	90469716@N00	79978312@N00	Dead Wood	0	2490	18423
3724	90469716@N00	74896430@N00	Death Valley	0	3406	27101
3725	90469716@N00	1230914@N21	Delft &amp; Delfts Blauw	0	89	804
3726	90469716@N00	13125637@N00	Delft - The Netherlands	0	861	9264
3727	90469716@N00	675539@N25	Delft by night	0	29	129
3728	90469716@N00	35034363817@N01	Den Haag / The Hague, The Netherlands	0	2031	68890
3729	90469716@N00	360726@N24	Den Haag Sculptuur / The Hague Sculpture	0	118	2058
3730	90469716@N00	3063853@N22	Der Prater in Wien	0	12	71
3731	90469716@N00	587317@N25	Directski.com	0	8	264
3732	90469716@N00	35034344814@N01	Dogs! Dogs! Dogs!	0	129052	1190597
3733	90469716@N00	34851587@N00	Dordrecht	0	365	10829
3734	90469716@N00	827659@N25	Dragonfly Awards   *  Post1 - Award 3 *  *Sweeper Active*	0	24245	668542
3735	90469716@N00	1359221@N20	dreams I'll dream.. by invitation ~ P1/C3	0	7435	196096
3736	90469716@N00	28249640@N00	drops in the rain	0	445	3610
3737	90469716@N00	34191968@N00	Dubai 360°	0	2688	30637
3738	90469716@N00	46353088@N00	Durban	0	234	4530
3739	90469716@N00	91979471@N00	Dust	0	780	3914
3740	90469716@N00	1518934@N22	Dutch Castles	0	294	2825
3741	90469716@N00	477451@N22	Dutch Elite	0	457	71344
3742	90469716@N00	1588406@N25	EHWO / &quot;Woody&quot;  / SGWoensdrecht	0	29	1369
3743	90469716@N00	1407451@N23	electric posts	0	145	1435
3744	90469716@N00	507351@N25	Elephants, Rhinos, Giraffes &amp; Hippos –The Big Guys (and Gals)	0	5197	46776
3745	90469716@N00	771864@N23	EMIRATES  AIRLINE	0	1213	23593
3746	90469716@N00	1079250@N21	Empty Chair	0	173	2021
3747	90469716@N00	77576943@N00	Empty Chairs &amp; Benches Unlimited	0	2046	23404
3748	90469716@N00	768491@N20	Empty Chairs and Benches	0	319	4096
3749	90469716@N00	485312@N23	Essence of Water (INVITE ONLY)	0	1006	3836
3750	90469716@N00	913665@N22	Euromast	0	198	1543
3751	90469716@N00	82036771@N00	Europe at * Night *	0	12875	192733
3752	90469716@N00	482506@N22	Exhibe Tus Fotos	0	4793	675
3753	90469716@N00	493171@N20	Experimental Animated GIF	0	323	1881
3754	90469716@N00	73068980@N00	Eye(s) without a face	0	2616	9061
3755	90469716@N00	1068175@N23	Fantastic World Cities	0	107	2324
3756	90469716@N00	441542@N22	fata morgana	0	55	229
3757	90469716@N00	372023@N20	Festival Classique	0	19	211
3758	90469716@N00	1532663@N20	Fine Gold	0	43075	2164510
3759	90469716@N00	52240607517@N01	Finland, Finland, Finland	0	4977	146027
3760	90469716@N00	62246776@N00	Fireworks	0	23799	99797
3761	90469716@N00	22968941@N00	Fireworks - Just Fireworks	0	18552	147455
3762	90469716@N00	63763318@N00	First Snow	0	4881	31783
3763	90469716@N00	906672@N22	FISH EYE VISIONS	0	2468	33996
3764	90469716@N00	36476633@N00	FishEye	0	14559	177490
3765	90469716@N00	87761653@N00	Flamingo	0	2367	10179
3766	90469716@N00	967397@N23	Flickr Best Winter Pictures	0	1976	33207
3767	90469716@N00	766468@N25	Flickr Diamond - Invited Photos ONLY	0	21796	120989
3768	90469716@N00	555737@N23	&quot; FLICKR Stars :: COMMENT OR BAN :: post 1 award 6:	0	17812	330928
3769	90469716@N00	2091880@N25	Flickr Friday	0	48073	67092
3770	90469716@N00	3537491@N25	FLICKR INTERNATIONAL - No 30/60 Groups Limit	0	8496	2140430
3771	90469716@N00	576147@N23	flickr Rank me! [POST 1, RANK PREVIOUS 5]	0	5665	35595
3772	90469716@N00	1015735@N21	Flickr's Finest Flowers - post 1 comment 1 or more!!	0	799	13649
3773	90469716@N00	34427469792@N01	FlickrCentral	0	314201	8694312
3774	90469716@N00	85164474@N00	Flickrific- Welcome New Members!  Invite your friends!	0	6508	292737
3775	90469716@N00	95309787@N00	Flickritis: Where 86,000 people are still happily infected!	0	87671	9889907
3776	90469716@N00	1245008@N25	Flower Beauty !	0	6030	224325
3777	90469716@N00	34778850@N00	Flower Close-Ups	0	62452	1249163
3778	90469716@N00	1709532@N23	Flower Flower Flower	0	77483	1580827
3779	90469716@N00	15852737@N00	Flower Pictures	0	21274	458389
3780	90469716@N00	13378274@N00	FLOWERS	0	105698	1489931
3781	90469716@N00	527093@N21	Flowers Macro World - Feel free to join us!	0	25452	532158
3782	90469716@N00	1054116@N25	Flowers on Flickr (Post 1 - Award 3) {only flowers}	0	4983	93909
3783	90469716@N00	676394@N21	FLOWERS_INSECTS_AND_BUTTERFLIES // FLORES_INSECTOS_Y_MARIPOSAS	0	8619	164972
3784	90469716@N00	29729083@N00	Flying Insects	0	7838	156611
3785	90469716@N00	1273964@N21	Focus Stacking + HDR	0	456	5330
3786	90469716@N00	349516@N25	Focus stacks	0	1472	27073
3787	90469716@N00	52240317764@N01	Fog, rain and snow	0	56436	269674
3788	90469716@N00	48025892@N00	Food around the world	0	20655	325917
3789	90469716@N00	1922096@N21	Ford: Plugged In	0	202	3762
3790	90469716@N00	1522303@N25	Photography as hobby.	0	1621	96882
3791	90469716@N00	1718434@N22	Fountains Around the World	0	2097	12583
3792	90469716@N00	399679@N23	FOUNTAINS EVERYWHERE	0	2260	19595
3793	90469716@N00	308994@N20	France Landscapes _Post 1 pic, Comment on 3 pics_	0	1418	23242
3794	90469716@N00	72731610@N00	French Alps	0	1168	25559
3795	90469716@N00	61126873@N00	Friesland, Fryslân, Freesland, Fraschlönj	0	874	36485
3796	90469716@N00	332296@N24	Frogs, Frogs, Frogs	0	8067	47428
3797	90469716@N00	14106982@N00	Fruit &amp; Veg	0	48845	213726
3798	90469716@N00	638512@N22	Fruits et légumes	0	13070	52373
3799	90469716@N00	1007079@N22	Frío, hielo y nieve	0	1502	11273
3800	90469716@N00	33418144@N00	Funghi Fanatics	0	1015	32014
3801	90469716@N00	2303066@N21	Fungi Family	0	1150	42545
3802	90469716@N00	2529658@N24	Garden plants through the seasons	0	256	21361
3803	90469716@N00	470220@N24	Gave Ya Chills  fun for 15yrs	0	3229	65582
3804	90469716@N00	1946087@N21	Gemeente Westerveld	0	14	388
3805	90469716@N00	1208593@N24	Geo-Tagging the Planet one Photo at a Time	0	408	78525
3806	90469716@N00	821536@N22	geotagged stork's nests	0	62	648
3807	90469716@N00	53295151@N00	Gerbera Daisy	0	1225	6163
3808	90469716@N00	30633908@N00	Giraffes	0	1677	7364
3809	90469716@N00	1351396@N22	Give Me 5 - Award The Next 5 Pictures Immediately!	0	3062	196715
3810	90469716@N00	10614206@N00	Give Me Five Private Group	0	417	665
3811	90469716@N00	979992@N25	Gold Coast Queensland Photo Walk Group	0	280	472
3812	90469716@N00	462117@N25	Gold Star Awards	0	48424	882172
3813	90469716@N00	332470@N25	Good, Poor or Indifferent? (Post 1 rate the IMMEDIATE 3 before!)	0	4344	23957
3814	90469716@N00	37741191@N00	GOT HEINEKEN?	0	644	1651
