	index	text_bool	Criteria i	Criteria ii	Criteria iii	Criteria iv	Criteria v	Criteria vi	Criteria vii	Criteria viii	Criteria ix	Criteria x	Others	max_1_val	max_1_col	max_2_val	max_2_col	max_3_val	max_3_col	max_1	max_3	conf_3	conf_1	same_3	same_1	labelled
175	51159690922	False																								False
176	51159690792	False																								False
177	51161460510	False																								False
178	51161446755	True	0.09327808205752945	0.04649240510296535	0.4703291792929459	0.09561346659189604	0.0123077297564628	0.15373342362165449	0.03926625891430855	0.03309736306505485	0.014152823718180552	0.027939520845582953	0.013789703697061399	0.4703291792929459	Criteria iii	0.15373342362165449	Criteria vi	0.09561346659189604	Criteria iv	0.4703291792929459	0.7196760695064964	0.7245883580064965	0.4703291792929459	0.5	True	False
179	51159677512	False																								False
180	51159677387	False																								False
181	51160337681	False																								False
182	51161125304	False																								False
183	51160337446	False																								False
184	51160337061	True	0.25733472063941953	0.078348071109436	0.21134523995750423	0.14701742902748105	0.009174810169509849	0.23602861098442074	0.01297347266226685	0.0056005614280056	0.00520832637826455	0.017109847195307948	0.01985892713676505	0.25733472063941953	Criteria i	0.23602861098442074	Criteria vi	0.21134523995750423	Criteria iii	0.25733472063941953	0.7047085715813445	0.7150555856513214	0.3107034409844207	0.5	False	False
185	51161445660	False																								False
186	51160579983	False																								False
187	51161445435	False																								False
188	51161445300	False																								False
189	51160579668	False																								False
190	51160579478	False																								False
191	51161444935	False																								False
192	51160335981	False																								False
193	51161123484	False																								False
194	51161123364	False																								False
195	51161123269	False																								False
196	51160578713	False																								False
197	51161444140	False																								False
198	51161443990	False																								False
199	51160334196	True	0.19292859917015076	0.19759697267572401	0.15716266752592084	0.35832814950416564	0.00757617609378645	0.0700414367806797	0.0017038666586693	0.0020853337006254	0.00191440145385105	0.00186204713870165	0.008800351895748473	0.35832814950416564	Criteria iv	0.19759697267572401	Criteria ii	0.19292859917015076	Criteria i	0.35832814950416564	0.7488537213500404	0.8037997862002373	0.35832814950416564	0.5	True	True
200	51161121899	False																								False
201	51160334056	False																								False
202	51160333946	True	0.25273034912382125	0.07347485457379815	0.12195889637155914	0.25095826481628414	0.013738023320980751	0.069379577247509	0.07372407695919415	0.06813063753469085	0.025231355969970698	0.03794684814358995	0.012727161987153901	0.25273034912382125	Criteria i	0.25095826481628414	Criteria iv	0.12195889637155914	Criteria iii	0.25273034912382125	0.6256475103116644	0.6488681338116645	0.28120417987155916	0.5	False	False
203	51160333851	False																								False
204	51161442700	False																								False
205	51159673282	False																								False
206	51160333536	False																								False
207	51160576803	False																								False
208	51159672972	False																								False
209	51160576618	False																								False
210	51161120864	False																								False
211	51161442010	False																								False
212	51161441865	False																								False
213	51161120544	False																								False
214	51160576048	False																								False
215	51159672112	False																								False
216	51161441300	False																								False
217	51160575618	False																								False
218	51160332221	False																								False
219	51160332036	False																								False
220	51161119269	False																								False
221	51161119019	False																								False
222	51160330646	True	0.11456193228532026	0.0791374869264221	0.188998977315464	0.1498513631451721	0.09547650220864294	0.10490565204292294	0.10819476139655826	0.015671718857152447	0.03197584589418745	0.08735200411902425	0.023873709932898352	0.188998977315464	Criteria iii	0.1498513631451721	Criteria iv	0.11456193228532026	Criteria i	0.188998977315464	0.45341227274595636	0.5783302305035591	0.220045657315464	0.0	False	False
223	51161118059	False																								False
224	51159669892	False																								False
225	51160573553	False																								False
226	51161438995	False																								False
227	51161438825	False																								False
228	51159669192	False																								False
229	51159669007	False																								False
230	51161438320	False																								False
231	51160329401	False																								False
232	51161437920	False																								False
233	51159668407	False																								False
234	51161437650	False																								False
235	51161437570	False																								False
236	51160572038	False																								False
237	51161115914	False																								False
238	51160571673	False																								False
239	51123123096	True	0.0647297028345203	0.07470145182079316	0.23960550713047024	0.12846320879892345	0.0480324217737579	0.3624154121567726	0.02737084303021095	0.0110362576305451	0.0150852775063567	0.0184593307350645	0.010100632470368	0.3624154121567726	Criteria vi	0.23960550713047024	Criteria iii	0.12846320879892345	Criteria iv	0.3624154121567726	0.7304841280861663	0.7304841355861664	0.38824136713047025	1.0	False	False
240	51123026803	True	0.060253450555939655	0.07973666430250165	0.22585970952472684	0.12716049123641965	0.0413342615936613	0.3991848251045227	0.0228017528619027	0.0087691312807444	0.0111132584902186	0.01347536605472515	0.010311078196153648	0.3991848251045227	Criteria vi	0.22585970952472684	Criteria iii	0.12716049123641965	Criteria iv	0.3991848251045227	0.7522050258656692	0.7522050308656693	0.40128578452472685	1.0	False	True
241	51122552722	True	0.02921721870074745	0.09742454901979444	0.28315276784366605	0.11654937995444771	0.0259252181460857	0.4229047438856506	0.0041681493231743	0.0025122952154857	0.00329711245612975	0.0052501217996292005	0.009598488719441401	0.4229047438856506	Criteria vi	0.28315276784366605	Criteria iii	0.11654937995444771	Criteria iv	0.4229047438856506	0.8226068916837643	0.8298028007491112	0.4229047438856506	0.5	True	True
242	51122552237	False																								False
243	51123027108	False																								False
244	51089471766	True	0.37798449423065184	0.13175638521515845	0.0861497057331848	0.170178169134655	0.0214237764248695	0.17265451149919508	0.0153586432470989	0.0046452385983965	0.004316862928519	0.00475397778159075	0.0107782512845877	0.37798449423065184	Criteria i	0.17265451149919508	Criteria vi	0.170178169134655	Criteria iv	0.37798449423065184	0.7208171748645019	0.727295404864502	0.37798449423065184	0.5	True	False
245	51089471721	False																								False
246	51089471666	True	0.5412997710926055	0.2071173788606262	0.039142695236003854	0.13282106642471309	0.01258025379330535	0.0429951397449932	0.0069947741127703	0.0032090200205308	0.00247727208140375	0.00281575681840565	0.0085468668869595	0.5412997710926055	Criteria i	0.2071173788606262	Criteria ii	0.13282106642471309	Criteria iv	0.5412997710926055	0.8812382163779449	0.881238193877945	0.5412997710926055	1.0	True	True
247	51002684884	True	0.6052917665593338	0.18443239654071805	0.02614921962953565	0.11968489726039505	0.0092816354171226	0.03668331904762745	0.0050413232885481	0.00239439181536785	0.0016244234084748	0.0026039842312552	0.006812625713442599	0.6052917665593338	Criteria i	0.18443239654071805	Criteria ii	0.11968489726039505	Criteria iv	0.6052917665593338	0.909409060360447	0.909409069360447	0.6052917665593338	1.0	True	True
248	51002684744	False																								False
249	51018424780	False																								False
250	51018424715	False																								False
251	51087700267	False																								False
252	51087609436	False																								False
253	51018424435	True	0.4315478896237373	0.10868488276953506	0.11509255792772674	0.11421909325452805	0.0168462751560659	0.16246578080821225	0.02191165286554615	0.0051904954481426496	0.00515436531798225	0.009356715169063449	0.009530258881968899	0.4315478896237373	Criteria i	0.16246578080821225	Criteria vi	0.11509255792772674	Criteria iii	0.4315478896237373	0.7091062283596763	0.7325537523596763	0.4331087788082123	0.5	False	False
254	51002684314	False																								False
255	51087699937	False																								False
256	51084155848	False																								False
257	51087699807	False																								False
258	51087608936	False																								False
259	51087699682	False																								False
260	51087699637	False																								False
261	51018418525	False																								False
262	51018418460	False																								False
263	50844101091	True	0.03202395922059055	0.065379644270668	0.2664843181977081	0.1084420617036438	0.02972454854531095	0.4555069525671005	0.01168357611076255	0.00757080237572765	0.0070727216063650004	0.006859454828055601	0.00925193269322565	0.4555069525671005	Criteria vi	0.2664843181977081	Criteria iii	0.1084420617036438	Criteria iv	0.4555069525671005	0.8304333324684524	0.8304333674684525	0.4587912131977081	1.0	False	True
264	50682716201	True	0.0496251489687681	0.15975403925434112	0.1927487035829544	0.1384626957182312	0.06684929589480015	0.3484162591190338	0.0127328148395247	0.00479030468106005	0.0063183917017922	0.0075819054783004495	0.01272050721405535	0.3484162591190338	Criteria vi	0.1927487035829544	Criteria iii	0.15975403925434112	Criteria ii	0.3484162591190338	0.7009190019563294	0.7410057434202194	0.40447125358295444	0.5	False	False
265	50610606551	True	0.06005534883086776	0.05256211375494	0.3701088105572128	0.11018932262688444	0.02171575926225805	0.2728330369819641	0.0334286726650848	0.01421099169009205	0.01383761044486615	0.0356851515330076	0.015373203764288001	0.3701088105572128	Criteria iii	0.2728330369819641	Criteria vi	0.11018932262688444	Criteria iv	0.3701088105572128	0.7531311701660612	0.7531311721660614	0.3721199955572128	1.0	False	True
266	50855479876	True	0.16927654105752946	0.10493612310296535	0.22459152429294588	0.11096643509189605	0.023433558256462803	0.1114277821216545	0.05992366391430855	0.04844545206505485	0.02495391756818055	0.08992343784558295	0.032121522197061395	0.22459152429294588	Criteria iii	0.16927654105752946	Criteria i	0.1114277821216545	Criteria vi	0.22459152429294588	0.5052958474721299	0.5691030880064964	0.25277308929294584	0.2	False	False
267	50855549842	True	0.11146291536130905	0.20338442504425047	0.10919491934533115	0.19454088851680756	0.0180075976093366	0.20709220056114194	0.02410094803311395	0.05278020047014995	0.0197427875228171	0.041940373173704144	0.01775269884614285	0.20709220056114194	Criteria vi	0.20338442504425047	Criteria ii	0.19454088851680756	Criteria iv	0.20709220056114194	0.6050175141222001	0.6325764144392585	0.28135180056114195	0.5	False	False
268	50610606631	True	0.0333033199346137	0.10336664560991285	0.3926691391307068	0.11020526661704061	0.02334429125329825	0.2916170279951096	0.01015191786185785	0.0045332891314519	0.00522280159046765	0.011771798132769101	0.01381452138999335	0.3926691391307068	Criteria iii	0.2916170279951096	Criteria vi	0.11020526661704061	Criteria iv	0.3926691391307068	0.794491433742857	0.8253874827357293	0.3926691391307068	0.5	True	True
269	50149580673	True	0.13655444700147623	0.06457343313332554	0.4247645756515503	0.1323198822711563	0.008291120719521851	0.19842595608598707	0.00690192126171345	0.00636168800677985	0.0031010136991988	0.008208590781592699	0.0104973988173599	0.4247645756515503	Criteria iii	0.19842595608598707	Criteria vi	0.13655444700147623	Criteria i	0.4247645756515503	0.7597449787390136	0.7763375037390137	0.4247645756515503	0.5	True	True
270	50149580383	False																								False
271	50150119216	False																								False
272	50150356972	False																								False
273	50150113866	False																								False
274	50150113631	False																								False
275	50149572873	False																								False
276	50150351027	False																								False
277	50149572073	False																								False
278	50149571873	False																								False
279	50149571688	False																								False
280	50150350012	False																								False
281	50149571153	False																								False
282	50150111416	False																								False
283	50150111171	False																								False
284	50150349052	False																								False
285	50150348667	False																								False
286	50150110286	False																								False
287	50149569708	False																								False
288	50150347877	False																								False
289	50149568898	False																								False
290	50150108746	False																								False
291	50150346557	False																								False
292	50150346317	False																								False
293	50150108071	False																								False
294	50149567223	False																								False
295	50150345662	False																								False
296	50150345427	False																								False
297	50150107026	False																								False
298	50150106731	False																								False
299	50149565913	False																								False
300	50150106281	False																								False
301	50149565538	False																								False
302	50150105926	False																								False
303	50149565163	False																								False
304	50149564983	False																								False
305	50149564833	False																								False
306	50150105201	False																								False
307	50150343307	False																								False
308	50150343112	False																								False
309	50150342972	False																								False
310	50149564093	False																								False
311	50150104236	False																								False
312	50149563553	False																								False
313	50150103741	False																								False
314	50150341542	False																								False
315	50149562803	False																								False
316	50150340902	False																								False
317	50150102626	False																								False
318	50150102436	False																								False
319	50150102146	False																								False
320	50150101576	False																								False
321	50150101336	False																								False
322	50150101046	False																								False
323	50150106871	False																								False
324	50149561648	False																								False
325	50149560703	False																								False
326	50150338722	False																								False
327	50149560163	False																								False
328	50149559773	False																								False
329	50150099631	False																								False
330	50150337852	False																								False
331	50150099031	False																								False
332	50150098646	False																								False
333	50150336947	False																								False
334	50149557928	False																								False
335	50150336337	False																								False
336	50150097546	False																								False
337	50149557143	False																								False
338	50150335447	False																								False
339	50150096776	False																								False
340	50149556443	False																								False
341	50149556178	False																								False
342	50149555823	False																								False
343	50150334427	False																								False
344	50126229887	True	0.04198088117163655	0.0661535056431961	0.18558191505340577	0.055096717674840895	0.0282702334842815	0.5993565412338256	0.0084474857218973	0.00287143034114965	0.0028819873884142503	0.00363081504897735	0.00572853347400895	0.5993565412338256	Criteria vi	0.18558191505340577	Criteria iii	0.0661535056431961	Criteria ii	0.5993565412338256	0.8510919619304276	0.8549489644304276	0.5993565412338256	0.5	True	True
345	50049121978	True	0.0625273405521202	0.06642659023191926	0.17596185921947477	0.0952018192782211	0.0808389855222244	0.1967213547395992	0.12854898321508404	0.0251832797005825	0.08439831217916105	0.0717882849108028	0.0124031904878882	0.1967213547395992	Criteria vi	0.17596185921947477	Criteria iii	0.12854898321508404	Criteria vii	0.1967213547395992	0.501232197174158	0.58151919361372	0.265160298215084	0.2	False	False
346	49850846317	True	0.0577628423959789	0.05789404097717285	0.3507890098258972	0.13763385958538055	0.0606775170321159	0.307985739784317	0.007580802327618449	0.00279277786585515	0.002666464117078	0.00517209375671845	0.00904483593685055	0.3507890098258972	Criteria iii	0.307985739784317	Criteria vi	0.13763385958538055	Criteria iv	0.3507890098258972	0.7964086091955948	0.7964086041955948	0.3507890098258972	1.0	True	True
347	50150333217	False																								False
348	50150333092	False																								False
349	50149554038	False																								False
350	50150332677	False																								False
351	50150093521	False																								False
352	50149553273	False																								False
353	50150331647	False																								False
354	50150331447	False																								False
355	50149552613	True	0.01951255534657955	0.0077346861136076	0.0418260952427692	0.013999046078604	0.013948691425691351	0.02968260144405265	0.48021988418857575	0.1240802610303688	0.1085241588399887	0.1495248082282066	0.0109471603925841	0.48021988418857575	Criteria vii	0.1495248082282066	Criteria x	0.1240802610303688	Criteria viii	0.48021988418857575	0.7538249534471512	0.8003215034471511	0.48021988418857575	0.5	True	True
356	50150091986	False																								False
357	50149551853	False																								False
358	50149551513	False																								False
359	50150329622	False																								False
360	49983763193	True	0.0479972791746187	0.0726397597065067	0.2167883676102066	0.0870801210536308	0.0117064736972351	0.5328403756332398	0.00724063695309755	0.003754753797839	0.0036818676021397	0.0068532137618122005	0.0094172967936211	0.5328403756332398	Criteria vi	0.2167883676102066	Criteria iii	0.0870801210536308	Criteria iv	0.5328403756332398	0.8367088642970772	0.841914762949953	0.5328403756332398	0.5	True	True
361	49983762323	True	0.06084958358048435	0.11523011042881964	0.28807796402420044	0.09553507932407375	0.011752416552479699	0.4067720435012817	0.00451198687148275	0.00247176754690435	0.0020795279176029	0.0033338132162403	0.00938577075610765	0.4067720435012817	Criteria vi	0.28807796402420044	Criteria iii	0.11523011042881964	Criteria ii	0.4067720435012817	0.8100801179543018	0.8100801429543019	0.4067720435012817	1.0	True	True
362	49983760893	False																								False
363	49983759233	False																								False
364	49955118281	True	0.0743809216110897	0.059746831427112554	0.25591886633657457	0.11003385118380545	0.0232153634837403	0.2670062474650955	0.0677625707108116	0.0452520376795101	0.0201969753771467	0.0506530465225172	0.02583336672516435	0.2670062474650955	Criteria vi	0.25591886633657457	Criteria iii	0.11003385118380545	Criteria iv	0.2670062474650955	0.6329589649854755	0.6411840495124816	0.2952197774650955	0.5	False	False
365	49886701387	False																								False
366	49885867918	False																								False
367	49885866293	False																								False
368	49886697897	False																								False
369	49886384126	False																								False
370	49885863983	False																								False
371	49886694972	False																								False
372	49886694397	False																								False
373	49886380096	False																								False
374	49886691672	False																								False
375	49886378226	False																								False
376	49886378026	False																								False
377	49886377576	False																								False
378	49886376816	False																								False
379	49886689167	False																								False
380	49886374886	False																								False
381	49885855433	False																								False
382	49886374211	False																								False
383	49886373361	False																								False
384	49886685407	False																								False
385	49763789818	True	0.0299461016098194	0.0785365214454479	0.2921601827596283	0.10672498188139914	0.02571524806336875	0.44534474391292567	0.0038287748006786497	0.0021717367460694	0.00251116231658555	0.00391631990482825	0.0091441430932416	0.44534474391292567	Criteria vi	0.2921601827596283	Criteria iii	0.10672498188139914	Criteria iv	0.44534474391292567	0.8442299085539531	0.8442298885539532	0.44534474391292567	1.0	True	True
386	49616148746	False																								False
387	49616404977	False																								False
388	49615608073	False																								False
389	49616379312	False																								False
390	49615607643	False																								False
391	49616123041	False																								False
392	49615607078	False																								False
393	49615606793	False																								False
394	49615606508	False																								False
395	49616121961	False																								False
