	index	text_bool	Criteria i	Criteria ii	Criteria iii	Criteria iv	Criteria v	Criteria vi	Criteria vii	Criteria viii	Criteria ix	Criteria x	Others	max_1_val	max_1_col	max_2_val	max_2_col	max_3_val	max_3_col	max_1	max_3	conf_3	conf_1	same_3	same_1	labelled
10	51882365064	True	0.12879091685703276	0.21729879146411896	0.023985835155632	0.5848021478315353	0.0110017342009902	0.025448382846842747	0.00056037955439755	0.0008024430329087	0.0009221969919946999	0.00077921836994255	0.0056079701010438	0.5848021478315353	Criteria iv	0.21729879146411896	Criteria ii	0.12879091685703276	Criteria i	0.5848021478315353	0.9308918561526869	0.9308918211526871	0.5848021478315353	1.0	True	True
11	51881994233	True	0.1202737508991241	0.11643013146466255	0.15069799821500776	0.2148803328165054	0.022823841758409253	0.3113843377708435	0.0208187084664888	0.0100358456611005	0.00753917901846405	0.01202246430963945	0.01309342975832225	0.3113843377708435	Criteria vi	0.2148803328165054	Criteria iv	0.15069799821500776	Criteria iii	0.3113843377708435	0.6769626688023567	0.6935310438023568	0.3113843377708435	0.5	True	False
12	51882568640	False																								False
13	51881994183	True	0.0755255696020889	0.14498619737125396	0.14074129626499934	0.33619904584007265	0.06803398180443761	0.20696619895575713	0.0048465853135126	0.00230313083177455	0.0048226572223045	0.00648878819054635	0.0090864769276679	0.33619904584007265	Criteria iv	0.20696619895575713	Criteria vi	0.14498619737125396	Criteria ii	0.33619904584007265	0.6881514421670837	0.7354014825920105	0.41156266695575716	0.5	False	False
14	51882528040	True	0.1192392308593559	0.44562157642459865	0.13343441462958144	0.14388201621446609	0.0084970898220719	0.12818292050836944	0.00369171778326865	0.00357084906179595	0.0035997366194002	0.00368608836434895	0.006594389412439063	0.44562157642459865	Criteria ii	0.14388201621446609	Criteria iv	0.13343441462958144	Criteria iii	0.44562157642459865	0.7229380072686462	0.822572714352417	0.5120952616295815	0.2	False	False
15	51881876361	False																								False
16	51881953568	False																								False
17	51881876276	False																								False
18	51882191604	True	0.22157180092399595	0.24381812919112206	0.1575322486452942	0.1433939486261177	0.0118411991320565	0.1705800880618057	0.010486450692081449	0.0094632242561154	0.0069850589545197	0.01206651145863015	0.0122613502409182	0.24381812919112206	Criteria ii	0.22157180092399595	Criteria i	0.1705800880618057	Criteria vi	0.24381812919112206	0.6359700181769237	0.8210196113332175	0.36350087706180567	0.2	False	False
19	51881818949	True	0.07606436330000875	0.20994212560105321	0.27333337293430326	0.21019132451818465	0.0160081238878541	0.1767751872205734	0.0095106823199721	0.007765728575281699	0.00548234725753335	0.0071551210870265	0.0077716527824734	0.27333337293430326	Criteria iii	0.21019132451818465	Criteria iv	0.20994212560105321	Criteria ii	0.27333337293430326	0.6934668230535411	0.7763494571730614	0.2928247497205734	0.5	False	True
20	51881577968	True	0.07606436330000875	0.20994212560105321	0.27333337293430326	0.21019132451818465	0.0160081238878541	0.1767751872205734	0.0095106823199721	0.007765728575281699	0.00548234725753335	0.0071551210870265	0.0077716527824734	0.27333337293430326	Criteria iii	0.21019132451818465	Criteria iv	0.20994212560105321	Criteria ii	0.27333337293430326	0.6934668230535411	0.7763494571730614	0.2928247497205734	0.5	False	True
21	51881498821	True	0.07606436330000875	0.20994212560105321	0.27333337293430326	0.21019132451818465	0.0160081238878541	0.1767751872205734	0.0095106823199721	0.007765728575281699	0.00548234725753335	0.0071551210870265	0.0077716527824734	0.27333337293430326	Criteria iii	0.21019132451818465	Criteria iv	0.20994212560105321	Criteria ii	0.27333337293430326	0.6934668230535411	0.7763494571730614	0.2928247497205734	0.5	False	True
22	51881498751	True	0.07606436330000875	0.20994212560105321	0.27333337293430326	0.21019132451818465	0.0160081238878541	0.1767751872205734	0.0095106823199721	0.007765728575281699	0.00548234725753335	0.0071551210870265	0.0077716527824734	0.27333337293430326	Criteria iii	0.21019132451818465	Criteria iv	0.20994212560105321	Criteria ii	0.27333337293430326	0.6934668230535411	0.7763494571730614	0.2928247497205734	0.5	False	True
23	51881233021	True	0.048479351243581756	0.4874530604452133	0.19934469826244355	0.1263711285671196	0.02181041116476725	0.0785217354412994	0.00638458737802425	0.0057601121073749	0.01000730837462995	0.0076478125299856495	0.008219710305814457	0.4874530604452133	Criteria ii	0.19934469826244355	Criteria iii	0.1263711285671196	Criteria iv	0.4874530604452133	0.8131688872747764	0.8186894887747764	0.5889849832624435	0.5	False	True
24	51881173596	True	0.052113657979350046	0.0591440676258945	0.4744799154676437	0.0611344128530998	0.16721811465016934	0.046011204190711946	0.0260279166386499	0.00724432848331835	0.05396800979300915	0.04285885571955105	0.0097995294675828	0.4744799154676437	Criteria iii	0.16721811465016934	Criteria v	0.0611344128530998	Criteria iv	0.4744799154676437	0.7028324429709129	0.7630280057608223	0.5227983611501693	0.2	False	False
25	51881256078	True	0.06268550247935005	0.10208140762589449	0.16037534046764368	0.28527932585309984	0.17777773465016936	0.06367644919071194	0.027440802638649897	0.0070550104333183495	0.056180763643009154	0.04262460671955105	0.0148230584675828	0.28527932585309984	Criteria iv	0.17777773465016936	Criteria v	0.16037534046764368	Criteria iii	0.28527932585309984	0.6234324009709129	0.7036594707608224	0.41936157615016934	0.0	False	False
26	51880211562	True	0.04802592704672334	0.37130551867685313	0.24051848821665955	0.20606132693891527	0.02339701912483405	0.07689476735316084	0.00616367727103205	0.00426112347908905	0.0071398750713065505	0.00732143563286285	0.008910799113583778	0.37130551867685313	Criteria ii	0.24051848821665955	Criteria iii	0.20606132693891527	Criteria iv	0.37130551867685313	0.8178853338324279	0.831875849332428	0.5325280287166596	0.5	False	True
27	51881173406	True	0.12026181204672336	0.14730222367685314	0.48150339871665954	0.11360567793891525	0.02032659262483405	0.07763560285316085	0.00720573357103205	0.005809165329089049	0.007071754471306551	0.00848816218286285	0.010789872113583778	0.48150339871665954	Criteria iii	0.14730222367685314	Criteria ii	0.12026181204672336	Criteria i	0.48150339871665954	0.749067434440236	0.810491474332428	0.48150339871665954	0.5	True	True
28	51881173281	True	0.04802592704672334	0.37130551867685313	0.24051848821665955	0.20606132693891527	0.02339701912483405	0.07689476735316084	0.00616367727103205	0.00426112347908905	0.0071398750713065505	0.00732143563286285	0.008910799113583778	0.37130551867685313	Criteria ii	0.24051848821665955	Criteria iii	0.20606132693891527	Criteria iv	0.37130551867685313	0.8178853338324279	0.831875849332428	0.5325280287166596	0.5	False	True
29	51880065056	False																								False
30	51880065001	False																								False
31	51880380424	False																								False
32	51880712635	False																								False
33	51880052414	True	0.034591629148585296	0.0615592915692501	0.12130995438165665	0.1844982800006294	0.15391749295742035	0.37621059884934427	0.01336195689046905	0.01182426035569235	0.0190026841410771	0.01295605258574125	0.0107678417816518	0.37621059884934427	Criteria vi	0.1844982800006294	Criteria iv	0.15391749295742035	Criteria v	0.37621059884934427	0.714626371807394	0.7506853423397064	0.44487709795742036	0.5	False	True
34	51879812728	True	0.034591629148585296	0.0615592915692501	0.12130995438165665	0.1844982800006294	0.15391749295742035	0.37621059884934427	0.01336195689046905	0.01182426035569235	0.0190026841410771	0.01295605258574125	0.0107678417816518	0.37621059884934427	Criteria vi	0.1844982800006294	Criteria iv	0.15391749295742035	Criteria v	0.37621059884934427	0.714626371807394	0.7506853423397064	0.44487709795742036	0.5	False	True
35	51880052094	True	0.034591629148585296	0.0615592915692501	0.12130995438165665	0.1844982800006294	0.15391749295742035	0.37621059884934427	0.01336195689046905	0.01182426035569235	0.0190026841410771	0.01295605258574125	0.0107678417816518	0.37621059884934427	Criteria vi	0.1844982800006294	Criteria iv	0.15391749295742035	Criteria v	0.37621059884934427	0.714626371807394	0.7506853423397064	0.44487709795742036	0.5	False	True
36	51880383330	True	0.034591629148585296	0.0615592915692501	0.12130995438165665	0.1844982800006294	0.15391749295742035	0.37621059884934427	0.01336195689046905	0.01182426035569235	0.0190026841410771	0.01295605258574125	0.0107678417816518	0.37621059884934427	Criteria vi	0.1844982800006294	Criteria iv	0.15391749295742035	Criteria v	0.37621059884934427	0.714626371807394	0.7506853423397064	0.44487709795742036	0.5	False	True
37	51878537412	True	0.19953087771892544	0.40615293607692715	0.0133079808443894	0.34856545705703734	0.0050127264870543	0.013069187106739249	0.000963274673565609	0.0015324413155818	0.0012023272798439878	0.0016869921150526	0.00897576541382825	0.40615293607692715	Criteria ii	0.34856545705703734	Criteria iv	0.19953087771892544	Criteria i	0.40615293607692715	0.9542492708528899	0.95424928085289	0.4120191760769272	1.0	False	True
38	51882131463	True	0.30145983954061506	0.3055359588508606	0.033365353897233	0.3064696511810684	0.0077079241802423	0.02953987252446365	0.00114382984971005	0.0021977539217273	0.0015797695404991502	0.0019332126498921	0.0090668344588605	0.3064696511810684	Criteria iv	0.3055359588508606	Criteria ii	0.30145983954061506	Criteria i	0.3064696511810684	0.913465449572544	0.9134654795725441	0.3566973488508606	1.0	False	True
39	51879812578	True	0.034591629148585296	0.0615592915692501	0.12130995438165665	0.1844982800006294	0.15391749295742035	0.37621059884934427	0.01336195689046905	0.01182426035569235	0.0190026841410771	0.01295605258574125	0.0107678417816518	0.37621059884934427	Criteria vi	0.1844982800006294	Criteria iv	0.15391749295742035	Criteria v	0.37621059884934427	0.714626371807394	0.7506853423397064	0.44487709795742036	0.5	False	True
40	51878450305	True	0.0509982648570375	0.23437279553649898	0.11976549278894805	0.48272321178417205	0.020060178481419548	0.071231846533535	0.0028925581306674503	0.00258047889397585	0.0033517924970873497	0.0048821783979532	0.007141158223051715	0.48272321178417205	Criteria iv	0.23437279553649898	Criteria ii	0.11976549278894805	Criteria iii	0.48272321178417205	0.8368615001096191	0.8520426561096192	0.48272321178417205	0.5	True	True
41	51876841957	True	0.03020515857776735	0.22775057624427797	0.14769029908263395	0.46631693058538437	0.0199569333768377	0.08437528450681304	0.003206588373598	0.0032384970470164002	0.00424831311692585	0.0058816460877432	0.007129816832603773	0.46631693058538437	Criteria iv	0.22775057624427797	Criteria ii	0.14769029908263395	Criteria iii	0.46631693058538437	0.8417578059122963	0.8512414264122963	0.49931228124427796	0.5	False	True
42	51878449950	True	0.0468803178570375	0.239846305536499	0.11962579778894805	0.47951056178417206	0.02009937548141955	0.073787008533535	0.0028192824306674503	0.00249598659397585	0.0033849542470873496	0.0046621040479532	0.006888310223051715	0.47951056178417206	Criteria iv	0.239846305536499	Criteria ii	0.11962579778894805	Criteria iii	0.47951056178417206	0.838982665109619	0.8501855711096191	0.47951056178417206	0.5	True	True
43	51877807091	False																								False
44	51877725911	True	0.08819305334734916	0.152427270521698	0.17570527284999085	0.33447594297084804	0.041241364750177346	0.17399544639098163	0.00494752165901795	0.0037085531626145497	0.00602212387191115	0.00556185679265515	0.013721550122174077	0.33447594297084804	Criteria iv	0.17570527284999085	Criteria iii	0.17399544639098163	Criteria vi	0.33447594297084804	0.6841766622118205	0.765922549342537	0.33447594297084804	0.5	True	True
45	51876532677	False																								False
46	51877496171	False																								False
47	51877571543	True	0.16752094916913987	0.08223289070836635	0.10873993465608595	0.053385176058921804	0.026546604750570246	0.07089367859390065	0.10091268371780396	0.04083486045799255	0.07728374705265045	0.24486449481975556	0.0267849279943065	0.24486449481975556	Criteria x	0.16752094916913987	Criteria i	0.10873993465608595	Criteria iii	0.24486449481975556	0.5211253786449814	0.5733700231936455	0.27573460481975554	0.5	False	False
48	51877771144	True	0.047414082452449796	0.032166616783078146	0.215936571526947	0.09327795083655355	0.049557272255756346	0.3966001272278595	0.08715544268842315	0.02947541839234905	0.0192423652803783	0.01861914043930625	0.0105549750153039	0.3966001272278595	Criteria vi	0.215936571526947	Criteria iii	0.09327795083655355	Criteria iv	0.3966001272278595	0.70581464959136	0.7377823429432298	0.41605308652694695	0.5	False	False
49	51877730354	True	0.036962158919156995	0.07818184601294895	0.18029311395187375	0.1486214768505287	0.04449681767934225	0.3799412762476921	0.0274019774246554	0.01741647169025945	0.03619891085561655	0.04062166157891845	0.009864267225300248	0.3799412762476921	Criteria vi	0.18029311395187375	Criteria iii	0.1486214768505287	Criteria iv	0.3799412762476921	0.7088558670500946	0.7088558720500946	0.4550487389518737	1.0	False	False
50	51876261567	True	0.07091115980208396	0.06630090901043414	0.09526036219243621	0.06597402372648235	0.01415061859042625	0.4390745989244651	0.1069146762560165	0.06981520369485855	0.02848653378922365	0.035812773954635196	0.007299133954500299	0.4390745989244651	Criteria vi	0.1069146762560165	Criteria vii	0.09526036219243621	Criteria iii	0.4390745989244651	0.6412496373729177	0.703000765072918	0.47222743995601646	0.2	False	False
51	51877245008	True	0.07536307129013535	0.09442864350870606	0.2644843482162094	0.20175117101373669	0.07501892914586636	0.18116683439817424	0.02442767286540265	0.01346932630811045	0.01619324717515275	0.031408408532530754	0.0222883366208972	0.2644843482162094	Criteria iii	0.20175117101373669	Criteria iv	0.18116683439817424	Criteria vi	0.2644843482162094	0.6474023536281204	0.6474023586281203	0.2926080882162094	1.0	False	False
52	51877011639	True	0.0548693722773094	0.14741146723872184	0.24866951269416046	0.2117195497846603	0.0238240325730915	0.27726741837697977	0.00758469433178835	0.00427935935322945	0.006879730623873551	0.00804263541204805	0.009452216008218599	0.27726741837697977	Criteria vi	0.24866951269416046	Criteria iii	0.2117195497846603	Criteria iv	0.27726741837697977	0.7376564808558006	0.7727056788558007	0.35538943069416046	0.5	False	True
53	51876991474	True	0.019600533124311398	0.0334714695859327	0.14309617514331816	0.0711703866633129	0.08797729674661635	0.40201614890163423	0.07064162177380559	0.01539695395521065	0.0772232744343643	0.07039587876356505	0.0090102637437488	0.40201614890163423	Criteria vi	0.14309617514331816	Criteria iii	0.08797729674661635	Criteria v	0.40201614890163423	0.6330896207915687	0.6618171858242989	0.44641883764331813	0.2	False	False
54	51876910309	True	0.1641468861993098	0.1164214662746143	0.25429633653217315	0.23314368535972596	0.069420569766489	0.10186220911306855	0.015883131175832	0.0062369543508416	0.0111767182764008	0.0103066242583644	0.017105365403321065	0.25429633653217315	Criteria iii	0.23314368535972596	Criteria iv	0.1641468861993098	Criteria i	0.25429633653217315	0.6515869080912089	0.7248294181583881	0.35838435403217317	0.2	False	False
55	51876862330	True	0.04897156817804335	0.4278024816028595	0.14155621708362578	0.25485043038402555	0.02057234451527385	0.08035949258876415	0.00398136409699845	0.00331904908746435	0.00453375326847405	0.0063562836024005	0.007697036951335504	0.4278024816028595	Criteria ii	0.25485043038402555	Criteria iv	0.14155621708362578	Criteria iii	0.4278024816028595	0.8242091290705108	0.8303516890705109	0.4645125203840256	0.5	False	True
56	51876222766	True	0.0502181614051342	0.223724581358242	0.1323341848624115	0.4639317847206116	0.0233170459498882	0.0820393656757011	0.00351841990627435	0.0030253074002921498	0.004170345886499	0.00584190918688215	0.007878854473882637	0.4639317847206116	Criteria iv	0.223724581358242	Criteria ii	0.1323341848624115	Criteria iii	0.4639317847206116	0.819990550941265	0.8353733329412651	0.4639317847206116	0.5	True	True
57	51875110852	False																								False
58	51876149638	False																								False
59	51876149643	False																								False
60	51875524090	True	0.06270597307812689	0.16068658075689313	0.16931644824627684	0.4318780252833366	0.0222200376305594	0.12746742490283963	0.00488678491658745	0.00360731855236625	0.0048990663068251	0.005132354797359351	0.007199968033318408	0.4318780252833366	Criteria iv	0.16931644824627684	Criteria iii	0.16068658075689313	Criteria ii	0.4318780252833366	0.7618810542865065	0.7979034654324532	0.46398926024627685	0.5	False	True
61	51872123086	True	0.1722592987979507	0.05393120532411095	0.18842470592010496	0.0704945419221973	0.01792617501742955	0.17623461086933134	0.12443459959861755	0.04263433463298985	0.03054932794278335	0.09831611743656155	0.024795137975918348	0.18842470592010496	Criteria iii	0.17623461086933134	Criteria vi	0.1722592987979507	Criteria i	0.18842470592010496	0.5369186155873871	0.5793060463880539	0.23365917586933133	0.5	False	False
62	51870905732	True	0.2161165326088333	0.21110466459991456	0.0408861954041214	0.4610135070394516	0.022107074677453	0.03377834521604915	0.0017385491846199502	0.0017567783473993	0.0018113221403723498	0.0022237127938933	0.007463265219631149	0.4610135070394516	Criteria iv	0.2161165326088333	Criteria i	0.21110466459991456	Criteria ii	0.4610135070394516	0.8882347042481995	0.8882346942481995	0.4610135070394516	1.0	True	True
63	51871851956	True	0.0766090486958694	0.044612582313394496	0.16205756415784833	0.2082844909867859	0.06928527361216735	0.35587567805662157	0.020298316171229798	0.017796006077649	0.01919096328235765	0.01580995993788715	0.01018013733984055	0.35587567805662157	Criteria vi	0.2082844909867859	Criteria iv	0.16205756415784833	Criteria iii	0.35587567805662157	0.7262177332012558	0.7441511688405037	0.4846469309867859	0.5	False	False
64	51871861818	True	0.311458468541646	0.14362594043700214	0.2849748814262848	0.11625186708982085	0.02302217709315105	0.06361880007523535	0.011988706434204549	0.010373686906064699	0.00802240700069365	0.01313044166373845	0.013532638571228404	0.311458468541646	Criteria i	0.2849748814262848	Criteria iii	0.14362594043700214	Criteria ii	0.311458468541646	0.740059290404933	0.842885259591341	0.5624061209262847	0.2	False	False
65	51870582087	True	0.0758078861320972	0.0977199376007633	0.2032940241321945	0.3109047707861328	0.02665479757681365	0.22102808007764815	0.01683053899694295	0.0133554794821796	0.01106438772190355	0.010299758778190601	0.01304033895094105	0.3109047707861328	Criteria iv	0.22102808007764815	Criteria vi	0.2032940241321945	Criteria iii	0.3109047707861328	0.7352268749959754	0.7398331249959755	0.3559067991321945	0.5	False	False
66	51872192865	True	0.094598323987143	0.1292624541980934	0.2561641048087311	0.20407682669673918	0.13416184572110365	0.10482757152833935	0.01769639754366395	0.00710628445312665	0.01854248314601705	0.01492414676242685	0.01863960879216085	0.2561641048087311	Criteria iii	0.20407682669673918	Criteria iv	0.13416184572110365	Criteria v	0.2561641048087311	0.594402777226574	0.6763374625581742	0.32852004480873104	0.0	False	False
67	51872192820	True	0.09600992508236406	0.11459064867547511	0.21174916446357725	0.19439475508232118	0.07442626823620985	0.2020482793357086	0.037009502725246404	0.01197555706754775	0.0193950215214009	0.0232933831910324	0.0151074898077624	0.21174916446357725	Criteria iii	0.2020482793357086	Criteria vi	0.19439475508232118	Criteria iv	0.21174916446357725	0.608192198881607	0.6553019800354958	0.29576288433570863	0.2	False	False
68	51871832254	True	0.08967019243689535	0.09984918919317246	0.24501294668836587	0.1949040351031971	0.01785557588766165	0.24447261583595276	0.0333766847331905	0.0241105342787294	0.00943626065205635	0.024376168859826047	0.0169358304549682	0.24501294668836587	Criteria iii	0.24447261583595276	Criteria vi	0.1949040351031971	Criteria iv	0.24501294668836587	0.6843895976275157	0.6914014526275158	0.32469006083595275	0.5	False	False
69	51871038084	False																								False
70	51870881105	True	0.14576334903677365	0.1255825113669281	0.13347744217132565	0.3169788881177902	0.03758107743900775	0.19393590239208697	0.011959954381753051	0.0076047099561702995	0.00574480605366195	0.00895813464422875	0.01241324031799925	0.3169788881177902	Criteria iv	0.19393590239208697	Criteria vi	0.14576334903677365	Criteria i	0.3169788881177902	0.6566781395466509	0.7742802140214919	0.3169788881177902	0.2	True	False
71	51868900595	True	0.05906315348085785	0.2173825249779987	0.20313048734346772	0.29732337347190857	0.0270998345196905	0.1594037457914276	0.00671190754361725	0.00651467407197155	0.006490723250366299	0.0070420033240321004	0.00983750723357155	0.29732337347190857	Criteria iv	0.2173825249779987	Criteria ii	0.20313048734346772	Criteria iii	0.29732337347190857	0.717836385793375	0.827229870606804	0.3941708033434677	0.5	False	True
72	51864577577	True	0.043265821892967196	0.11899625119140625	0.10152366926188275	0.6341168979816436	0.0509240696277313	0.04397317511917685	0.00048752193398245	0.00062187042169495	0.00078962745033235	0.0007861879009096	0.00451485278515625	0.6341168979816436	Criteria iv	0.11899625119140625	Criteria ii	0.10152366926188275	Criteria iii	0.6341168979816436	0.8546368184349326	0.8681045979349327	0.6341168979816436	0.5	True	True
73	51864577292	True	0.0484995756789565	0.16312450304761886	0.15620136997039796	0.27504006201805115	0.010568728722253999	0.3332919177455139	0.0012381536634289499	0.0012505464342168	0.00149709972430425	0.0011592820568398499	0.00812875462192933	0.3332919177455139	Criteria vi	0.27504006201805115	Criteria iv	0.16312450304761886	Criteria ii	0.3332919177455139	0.771456482811184	0.853855669733963	0.43177163774551386	0.5	False	True
74	51865864929	True	0.11680545623380661	0.20504810290611264	0.08245250791609955	0.5316457745597839	0.01294219550390575	0.03735159802299305	0.0009401185103414	0.00117390953112755	0.00116876079241215	0.00230341865231135	0.008168213714644212	0.5316457745597839	Criteria iv	0.20504810290611264	Criteria ii	0.11680545623380661	Criteria i	0.5316457745597839	0.8534993336997032	0.8787351233819962	0.5316457745597839	0.5	True	True
75	51869140279	False																								False
76	51856052061	False																								False
77	51856379294	False																								False
78	51856379264	False																								False
79	51856710580	False																								False
80	51856131328	False																								False
81	51855092247	False																								False
82	51856130558	False																								False
83	51856709155	False																								False
84	51856709000	False																								False
85	51856128718	False																								False
86	51856707485	False																								False
87	51856707400	False																								False
88	51856047191	False																								False
89	51856374959	False																								False
90	51856374719	False																								False
91	51855162823	True	0.1560379056406021	0.1390054086484375	0.10520407341794011	0.41284204887485504	0.0318304050700068	0.11880730196133135	0.010443302384486701	0.00532818319044985	0.0039909887514295505	0.0059639671162002	0.0105464397129983	0.41284204887485504	Criteria iv	0.1560379056406021	Criteria i	0.1390054086484375	Criteria ii	0.41284204887485504	0.7078853631638946	0.7868866441638946	0.41284204887485504	0.5	True	True
92	51854355315	True	0.23728443877017974	0.12934677744615555	0.077922349826622	0.32444222062454225	0.00916850038268635	0.2071863617353439	0.0017311090911189	0.00136346597877825	0.0013133216231847999	0.00142644001144595	0.0088150747340014	0.32444222062454225	Criteria iv	0.23728443877017974	Criteria i	0.2071863617353439	Criteria vi	0.32444222062454225	0.7689130211300659	0.7844425518408775	0.3582723756245422	0.5	False	True
93	51853059984	True	0.1283764685243022	0.04984910452169385	0.0344071293348169	0.1986397297832763	0.0154374198328105	0.0744209382703018	0.4318860822923737	0.022122011288871	0.01528893550865935	0.0180353552068796	0.011536852003291851	0.4318860822923737	Criteria vii	0.1986397297832763	Criteria iv	0.1283764685243022	Criteria i	0.4318860822923737	0.7589022805999521	0.8253222825881243	0.6110355092923736	0.0	False	False
94	51849957743	False																								False
95	51850215519	True	0.0600469404899859	0.08918614785022255	0.26896332270030976	0.20239749544229504	0.0843882598700485	0.18142775449840545	0.02563519049975155	0.0129555150091853	0.0163630913872044	0.03516851255443905	0.0234677441288509	0.26896332270030976	Criteria iii	0.20239749544229504	Criteria iv	0.18142775449840545	Criteria vi	0.26896332270030976	0.6527885726410102	0.6527885776410103	0.29360417270030975	1.0	False	False
96	51848449864	True	0.05709227433402965	0.6623279456752778	0.0818192557533073	0.1004761773223114	0.0062043768480737	0.0770379186211891	0.00130714929117345	0.0022080025725287	0.00205990656777575	0.0021585663148162002	0.007308316572021496	0.6623279456752778	Criteria ii	0.1004761773223114	Criteria iv	0.0818192557533073	Criteria iii	0.6623279456752778	0.8446233787508964	0.8789538021187782	0.6623279456752778	0.5	True	True
97	51848448724	True	0.05649473711739825	0.4775146504896164	0.18606147563084408	0.1281644775157547	0.01744914779441975	0.10802476667974091	0.00488672639186025	0.00426137761256945	0.004797786935676051	0.0056273373619599	0.006717604786642031	0.4775146504896164	Criteria ii	0.18606147563084408	Criteria iii	0.1281644775157547	Criteria iv	0.4775146504896164	0.7917406036362151	0.8449869583263397	0.5819367876308441	0.2	False	False
