	ID	Building Elements	Urban Form Elements	Gastronomy	Interior Scenery	Natural Features and Land-scape Scenery	Monuments and Buildings	People’s Activity and Association	Artifact Products	Urban Scenery	category	category_id	category_vote	cat_id_vote	category_stack	cat_id_stack	conf	category_same	labelled
38	51176005126	0.012817809999999999	0.84479372	0.0160384	0.00605199	0.003056295	0.024185015	0.057892990000000005	0.02445672	0.010707055	form	1	form	1	form	1	0.8447937199772074	True	True
39	51176005686	0.00929845	0.458615235	0.02978276	0.00919135	0.0031287850000000002	0.01639247	0.45652054499999994	0.009855865	0.007214535		-1	form	1	people	6	0.5420036207317667	False	False
40	51176006491	0.009837405	0.6667120200000001	0.04540616	0.0071908549999999995	0.010388835	0.02375339	0.206675285	0.01418042	0.015855635	form	1	form	1	form	1	0.6667120177386099	True	False
41	51176007371	0.011829895	0.565122115	0.030760315	0.015430005	0.010851689999999999	0.043093259999999994	0.265097025	0.02363159	0.034184099999999995	form	1	form	1	form	1	0.5651221137457931	True	False
42	51176008006	0.030068150000000002	0.28362049	0.04416518	0.01906007	0.38788980500000003	0.027970595	0.077160445	0.012093705	0.11797156		-1	landscape scenery and natural features	4	form	1	0.4271306076525307	False	False
43	51176069732	0.76658581	0.05291088000000001	0.006344495	0.031929375	0.05345178	0.033173270000000005	0.034475455	0.01243945	0.008689475	architectural elements	0	architectural elements	0	architectural elements	0	0.7665858098365067	True	True
44	51176084533	0.01558232195	0.875980954	0.009970510200000001	0.0059922079	0.002280711129	0.041707811299999994	0.03906458045	0.00385605143	0.005564851799999999	form	1	form	1	form	1	0.8759809552910489	True	True
45	51176226208	0.0068270927399999995	0.8792088745	0.0276751104	0.00323476665	0.001776318774	0.01949405385	0.049907420300000005	0.006355062585	0.005521300145	form	1	form	1	form	1	0.8792088742304218	True	True
46	51176226388	0.007803825	0.1189997	0.055127765	0.01190699	0.007762824999999999	0.011992645	0.753797365	0.027180775	0.005428105	people	6	people	6	people	6	0.7537973651279137	True	True
47	51176228098	0.011274245	0.59780664	0.03268229	0.0130433	0.00710646	0.02188	0.273175075	0.032204819999999995	0.010827165	form	1	form	1	form	1	0.5978066403995408	True	False
48	51176229078	0.008256285	0.5275968550000001	0.029103959999999998	0.010686550000000001	0.01487582	0.016308865	0.362833795	0.016112945	0.01422491		-1	people	6	form	1	0.5469556105267854	False	False
49	51176418328	0.02209819	0.69038534	0.081618805	0.011303025000000001	0.031982555	0.03273637	0.09829086000000001	0.010582285	0.021002569999999998	form	1	form	1	form	1	0.6903853419632955	True	False
50	51176677331	0.035787984999999994	0.26788985499999995	0.097547295	0.063366705	0.01540944	0.026406935	0.29187722	0.18612604	0.015588535		-1	people	6	form	1	0.3149099664950438	False	False
51	51176677681	0.0278252	0.83383652	0.010185995	0.0059292649999999995	0.009548775	0.043043785	0.01825382	0.00338381	0.047992825	form	1	form	1	form	1	0.8338365176439062	True	True
52	51176792254	0.022566645	0.671561235	0.03464417	0.00843808	0.0235213	0.080856785	0.06816198500000001	0.010171785000000001	0.080078025	form	1	form	1	form	1	0.671561233672151	True	False
53	51176794299	0.009457759999999999	0.20033821000000002	0.059713415	0.02175546	0.010382485	0.0162674	0.577249235	0.09487751	0.00995852	people	6	people	6	people	6	0.5772492367709277	True	False
54	51176796919	0.031486775	0.095733685	0.041887995	0.021479355	0.02310068	0.01341871	0.7136852650000001	0.035484724999999995	0.02372283	people	6	people	6	people	6	0.7136852627055024	True	True
55	51176983714	0.045463565	0.796131365	0.01402051	0.035906850000000004	0.005758444999999999	0.030693514999999998	0.055746195	0.010335055	0.005944494999999999	form	1	form	1	form	1	0.7961313650981139	True	True
56	51177094265	0.01668022	0.48159093	0.04078734	0.022148065	0.0057671300000000005	0.039043060000000004	0.328501835	0.053299040000000006	0.012182374999999999	form	1	form	1	form	1	0.481590928420961	True	False
57	51177094820	0.01794898	0.36149988	0.029066975	0.015133085000000001	0.008801295	0.040449785	0.505380995	0.011215135	0.01050388		-1	form	1	people	6	0.554402765845298	False	False
58	51177095110	0.011120459999999999	0.8307071850000001	0.019776389999999998	0.004896565	0.00492504	0.043704475	0.062520115	0.008912955	0.013436819999999999	form	1	form	1	form	1	0.830707180362755	True	True
59	51177095415	0.017850210000000002	0.6341727	0.024310825	0.01251301	0.010809135000000001	0.023758045	0.223091815	0.025282779999999998	0.02821149	form	1	form	1	form	1	0.6341726960352895	True	False
60	51177944134	0.02127453	0.84932966	0.01823607	0.00899491	0.0202834	0.03023575	0.03540948	0.00789823	0.008337975000000001	form	1	form	1	form	1	0.8493296582879518	True	True
61	51178937298	0.140135955	0.13925293	0.06830017499999999	0.042798119999999995	0.018990685	0.044345985000000004	0.428105915	0.106242265	0.011827965	people	6	people	6	people	6	0.42810591708341184	True	False
62	51180651391	0.36675117	0.34474173	0.01356391	0.0255793	0.016027915	0.177726265	0.03268547	0.010731675	0.01219256		-1	form	1	architectural elements	0	0.3851049185027373	False	False
63	51182138927	0.026300785	0.017012295	0.155584905	0.019759335	0.04559125	0.010116455	0.019739044999999997	0.6980640250000001	0.007831910000000001	product	7	product	7	product	7	0.6980640242504497	True	False
64	51182820221	0.010391999999999998	0.0179119	0.06246477	0.01339158	0.006352315	0.0074578349999999995	0.7789105350000001	0.097650035	0.005469025	people	6	people	6	people	6	0.7789105384821243	True	True
65	51182824141	0.017168505	0.05486732	0.041206110000000004	0.015771065	0.01213758	0.00928327	0.796266805	0.04619645	0.007102895	people	6	people	6	people	6	0.796266806214564	True	True
66	51183039273	0.03346561	0.27671477	0.005997375	0.00439821	0.00316519	0.61867698	0.02676758	0.007391085	0.023423195	monuments	5	monuments	5	monuments	5	0.6186769818251374	True	False
67	51183192415	0.01524869	0.29694392000000003	0.043789655000000004	0.02437524	0.05852889	0.020079939999999998	0.48021547	0.039841095	0.020977105	people	6	people	6	people	6	0.48021547294932965	True	False
68	51183608424	0.22017973	0.37409159000000003	0.036952490000000004	0.02593376	0.007816705	0.033757845	0.264238885	0.02781357	0.009215425		-1	form	1	people	6	0.3862171663426147	False	False
69	51183609199	0.06964208	0.037139515	0.20584497000000002	0.065842955	0.02023084	0.013010589999999999	0.318180925	0.258418375	0.011689749999999999		-1	people	6	product	7	0.399396816364335	False	False
70	51183903445	0.005030710000000001	0.075120205	0.020020999999999997	0.007117439999999999	0.005831905	0.007552535	0.86028718	0.014938795000000001	0.00410022	people	6	people	6	people	6	0.8602871837111301	True	True
71	51185714807	0.045527045	0.766843105	0.02121114	0.014304460000000001	0.017442214999999997	0.05003514	0.05468177	0.011181225	0.0187739	form	1	form	1	form	1	0.7668431027935323	True	True
72	51185974550	0.04056438	0.63012018	0.045539335	0.014149034999999999	0.032943115	0.04815474	0.143617475	0.01938754	0.02552421	form	1	form	1	form	1	0.6301201815549611	True	False
73	51186624708	0.0438941	0.600088135	0.029069755	0.01531955	0.01683365	0.121235455	0.04202488	0.012132879999999999	0.119401595	form	1	form	1	form	1	0.6000881353496723	True	False
74	51187020285	0.49060561999999996	0.0460006	0.014569595000000001	0.15843441	0.01112083	0.029384645	0.0630911	0.18212393500000001	0.00466927	architectural elements	0	architectural elements	0	architectural elements	0	0.4906056187529914	True	False
75	51187918574	0.01056684185	0.881705783	0.005393432064999999	0.00449016252	0.001462260661	0.069486928	0.01552162515	0.00247415993	0.008898807035000001	form	1	form	1	form	1	0.8817057843166157	True	True
76	51188420842	0.175631165	0.0296603	0.250165635	0.05584936	0.010690235	0.02048627	0.05934748	0.3876505	0.01051904		-1	gastronomy	2	product	7	0.43618305411417	False	False
77	51189105493	0.03290914	0.28839037	0.37402807	0.008389805	0.008792270000000001	0.027604905	0.22392929	0.01936884	0.01658729		-1	form	1	people	6	0.3816033907113485	False	False
78	51190753862	0.06628830499999999	0.59497752	0.021290545	0.01550322	0.06592556	0.11710374500000001	0.066388955	0.008045275000000001	0.044476879999999996	form	1	form	1	form	1	0.5949775200438245	True	False
79	51191166179	0.08838145	0.014508670000000001	0.04374847	0.485950945	0.010456585000000001	0.00852379	0.12220341	0.220043975	0.006182695	interior	3	interior	3	interior	3	0.48595094421977836	True	False
80	51192527235	0.019880475	0.19941626	0.029166005	0.026411465000000002	0.14580563	0.022030139999999997	0.503248505	0.03376669	0.020274834999999998	people	6	people	6	people	6	0.5032485040235835	True	False
81	51193169081	0.023143854999999998	0.01172354	0.069077895	0.013193935	0.048196909999999996	0.00868914	0.02016489	0.797038205	0.008771625	product	7	product	7	product	7	0.7970382071680318	True	True
82	51193171276	0.012057055	0.45084216	0.04159089	0.016415695	0.00721844	0.01619289	0.39569142999999996	0.0362223	0.02376915		-1	people	6	form	1	0.512442460818372	False	False
83	51193383128	0.037718875	0.311257515	0.170887175	0.020826135	0.25094633	0.027458905	0.11816567	0.03578956	0.026949840000000003		-1	landscape scenery and natural features	4	form	1	0.3634392117166526	False	False
84	51193390103	0.025541374999999998	0.8113148299999999	0.022811955000000002	0.011042574999999999	0.026088455	0.028648725	0.05481632	0.005323835	0.014411924999999999	form	1	form	1	form	1	0.8113148304927262	True	True
85	51193946469	0.073482145	0.231781295	0.07070264	0.032288255	0.30969442999999997	0.026012225	0.10265338	0.12524585	0.028139780000000003		-1	landscape scenery and natural features	4	form	1	0.343787376096346	False	False
86	51194232735	0.03339327	0.20169956	0.09269345	0.024418705	0.217448945	0.015086394999999999	0.36931542500000003	0.02754948	0.01839478		-1	landscape scenery and natural features	4	people	6	0.3758214434311745	False	False
87	51215339718	0.28056181999999996	0.02262326	0.01918083	0.34833648	0.00755193	0.02420665	0.051147295	0.24020782000000002	0.006183915		-1	architectural elements	0	interior	3	0.39504717829558067	False	False
88	51215551786	0.004493597105	0.01368083846	0.03868893305	0.00505127184	0.0043773325	0.0028593623190000003	0.9083964609999999	0.0196951952	0.0027570137399999996	people	6	people	6	people	6	0.9083964627009369	True	True
89	51216827877	0.040924714550000005	0.030354737649999998	0.00263999244	0.0011446764349999998	0.0032251663205	0.9000224145	0.00441345165	0.00219762594	0.0150772256	monuments	5	monuments	5	monuments	5	0.900022414717754	True	True
90	51216827932	0.016535075	0.638747095	0.018917114999999998	0.0096906	0.0048280300000000005	0.07613881	0.21146303500000002	0.008191865	0.015488385	form	1	form	1	form	1	0.6387470976684277	True	False
91	51216828582	0.2228138	0.076836305	0.047538455	0.06679568999999999	0.011742335	0.03114722	0.10627705000000001	0.42394355499999997	0.012905594999999999	product	7	product	7	product	7	0.4239435539367442	True	False
92	51216829162	0.02430089	0.795565335	0.010937595	0.01209763	0.006289820000000001	0.107963215	0.023733015	0.006222455	0.01289005	form	1	form	1	form	1	0.7955653325069798	True	True
93	51216829597	0.003911065	0.014604155	0.09898073	0.01064008	0.00463819	0.003598745	0.83392011	0.027935965	0.0017709650000000002	people	6	people	6	people	6	0.8339201079243275	True	True
94	51216829627	0.04026189	0.03399618	0.25877669000000003	0.028780359999999998	0.0155444	0.01098706	0.29849037500000003	0.303502625	0.00966042		-1	people	6	product	7	0.4405316429628984	False	False
95	51216829682	0.08986859999999999	0.14277693	0.00799625	0.048321975	0.00272874	0.66221356	0.022175885	0.008031915	0.015886135	monuments	5	monuments	5	monuments	5	0.6622135622564953	True	False
96	51216832342	0.034950675	0.09572048999999999	0.010003795	0.015246005	0.7202247049999999	0.01365728	0.088474745	0.008091399999999999	0.013630905	landscape scenery and natural features	4	landscape scenery and natural features	4	landscape scenery and natural features	4	0.7202247038118894	True	True
97	51216834967	0.00374513	0.052913285	0.01628756	0.0047443350000000006	0.002610195	0.00775173	0.897470175	0.01263094	0.001846655	people	6	people	6	people	6	0.8974701776407078	True	True
98	51217374000	0.00202928992	0.01056511838	0.0245694869	0.0052914982199999995	0.006026158125	0.0018473663144999999	0.9234434515000001	0.0250306399	0.0011969909900000002	people	6	people	6	people	6	0.9234434513371779	True	True
99	51217545316	0.417192785	0.09565126	0.005989015	0.381823665	0.021607825	0.02826149	0.027799475	0.01282183	0.008852655		-1	architectural elements	0	interior	3	0.4309021372813014	False	False
100	51217545706	0.660939345	0.014039005	0.010700985	0.10364219	0.00868947	0.029006660000000004	0.017819515	0.152778355	0.00238447	architectural elements	0	architectural elements	0	architectural elements	0	0.6609393452001999	True	False
101	51217545911	0.011512689999999999	0.042791209999999996	0.029490194999999997	0.02379856	0.0080591	0.007727449999999999	0.836405065	0.036684915	0.003530815	people	6	people	6	people	6	0.8364050634035369	True	True
102	51217546036	0.6421269549999999	0.032807685	0.01059884	0.075417335	0.054790265	0.021067235	0.02652475	0.12655718	0.01010974	architectural elements	0	architectural elements	0	architectural elements	0	0.6421269589020847	True	False
103	51217546306	0.018343035	0.76143821	0.02049322	0.008166585	0.00724318	0.047767005	0.11619655	0.003797465	0.016554754999999997	form	1	form	1	form	1	0.7614382124449701	True	True
104	51217546356	0.05027487	0.027488730000000003	0.002257615	0.00279394	0.004011295	0.8893289	0.004889065000000001	0.002310575	0.016645015	monuments	5	monuments	5	monuments	5	0.8893289012693654	True	True
105	51217549571	0.58182683	0.208082795	0.007175185	0.024082565	0.004339045	0.14222	0.01508492	0.007291525	0.009897139999999999	architectural elements	0	architectural elements	0	architectural elements	0	0.5818268306725891	True	False
106	51217549811	0.09488930500000001	0.592599945	0.016020100000000002	0.014381945	0.0034896249999999997	0.21640733499999998	0.0255054	0.00750935	0.029196995	form	1	form	1	form	1	0.5925999451136392	True	False
107	51217552201	0.044970675	0.59904565	0.015604505000000001	0.014781660000000002	0.00646469	0.24613098	0.047111185	0.00889385	0.0169968	form	1	form	1	form	1	0.5990456509706841	True	False
108	51217552436	0.03349602	0.11120101	0.00321462	0.0020356899999999997	0.00329533	0.81939563	0.007863705	0.0045394549999999995	0.014958545	monuments	5	monuments	5	monuments	5	0.8193956273092673	True	True
109	51217554221	0.05094751	0.531509745	0.028966895	0.014838035	0.015758265	0.113802295	0.06632177	0.01047287	0.167382615	form	1	form	1	form	1	0.5315097451381932	True	False
110	51217554291	0.00939442815	0.9244769724999999	0.005175656785	0.0051378140349999995	0.0021794473355	0.0276623531	0.0179631789	0.002238451485	0.005771692825000001	form	1	form	1	form	1	0.9244769742544648	True	True
111	51217754398	0.075529655	0.051194955	0.00396	0.16917631	0.0029671050000000003	0.66751303	0.008705435000000001	0.00751374	0.01343977	monuments	5	monuments	5	monuments	5	0.6675130292049729	True	False
112	51217754498	0.842091585	0.017449655	0.004508735	0.041463805	0.00684985	0.03814121	0.012849195	0.03317638	0.00346958	architectural elements	0	architectural elements	0	architectural elements	0	0.8420915811840984	True	True
113	51217754528	0.030102499999999997	0.03101151	0.11886114	0.235971805	0.02130559	0.012085385	0.23088246499999998	0.307737495	0.01204211		-1	people	6	product	7	0.3965898989808664	False	False
114	51217754603	0.09164711	0.13532408	0.00563201	0.053595004999999994	0.00257372	0.6758105050000001	0.014044735	0.0064151500000000005	0.01495769	monuments	5	monuments	5	monuments	5	0.6758105004256695	True	False
115	51217754618	0.05861993	0.058115799999999995	0.004193285	0.04875121	0.0038451500000000003	0.79121228	0.009431965	0.006337515	0.01949286	monuments	5	monuments	5	monuments	5	0.7912122806466952	True	True
116	51217754633	0.20235797500000002	0.05425412	0.011509179999999999	0.605205075	0.014660095	0.024477135	0.017042945	0.060573475	0.009920005	interior	3	interior	3	interior	3	0.6052050755958736	True	False
117	51217754763	0.268060905	0.04756354	0.011132645	0.533414015	0.008733625	0.01843536	0.023416275	0.08122902000000001	0.00801461	interior	3	interior	3	interior	3	0.5334140167238518	True	False
118	51217754918	0.65991855	0.096255745	0.01487073	0.06492892	0.043210715	0.046513044999999996	0.036563109999999996	0.026582625	0.011156555	architectural elements	0	architectural elements	0	architectural elements	0	0.6599185508274084	True	False
119	51217755243	0.006395715000000001	0.01524868	0.03755946	0.0080777	0.00401078	0.003442855	0.8829074	0.039875524999999995	0.00248189	people	6	people	6	people	6	0.8829073960615808	True	True
120	51217755643	0.03026441	0.662758975	0.024258734999999997	0.035344355	0.00334589	0.03494656	0.18980444	0.01205511	0.00722153	form	1	form	1	form	1	0.6627589741050876	True	False
121	51217755773	0.013332405	0.115270495	0.12901523	0.101180525	0.013882144999999999	0.009710864999999999	0.5387745500000001	0.07226304	0.00657075	people	6	people	6	people	6	0.5387745480740485	True	False
122	51217760688	0.002380095145	0.016607788744999998	0.0347524856	0.00936412008	0.00255917017	0.0038766090274999997	0.9085548745	0.020433098	0.0014717536	people	6	people	6	people	6	0.9085548758111373	True	True
123	51217760708	0.011917566195	0.02648821965	0.00655729495	0.0063760815749999995	0.846947269	0.011291139450000001	0.06800640075	0.0032690970405	0.0191469262	landscape scenery and natural features	4	landscape scenery and natural features	4	landscape scenery and natural features	4	0.8469472676159348	True	True
124	51217760763	0.00200209106	0.012845724909999998	0.037548413249999996	0.007915912615	0.003246885455	0.001981294136	0.9116741765	0.0210553189	0.0017301830100000001	people	6	people	6	people	6	0.9116741757064748	True	True
125	51217760823	0.10632757	0.041590875	0.39538034499999997	0.025998604999999998	0.015971720000000002	0.01174718	0.305119115	0.09165559000000001	0.006209005	gastronomy	2	gastronomy	2	gastronomy	2	0.39538034696689334	True	False
126	51217762773	0.05890163	0.4256158	0.03754639	0.024109975	0.111738155	0.09982596999999999	0.148838895	0.008903155	0.084520025	form	1	form	1	form	1	0.42561579992520443	True	False
127	51217762893	0.026802315	0.29993307999999996	0.004103125	0.006776389999999999	0.0053865449999999995	0.5944179700000001	0.0095786	0.00417071	0.04883126	monuments	5	monuments	5	monuments	5	0.5944179686600601	True	False
128	51218305649	0.0204566272	0.0292580559	0.0026718364565	0.907595534	0.001963889545	0.02378774794	0.005714135225	0.00749596641	0.001056207223	interior	3	interior	3	interior	3	0.9075955340417818	True	True
129	51218305804	0.8749108725000001	0.01681136747	0.0006060500625000001	0.027900168599999997	0.004974785025	0.06371593689999999	0.005392076335	0.00320611852	0.002482624395	architectural elements	0	architectural elements	0	architectural elements	0	0.8749108727333424	True	True
130	51218305964	0.7006185	0.060992660000000004	0.007511745	0.08089408000000001	0.02026545	0.05842374	0.01891047	0.031120799999999997	0.021262555	architectural elements	0	architectural elements	0	architectural elements	0	0.7006185029514715	True	True
131	51218306119	0.026129214999999997	0.47972147499999995	0.005865035	0.00333242	0.00263232	0.449897445	0.009582025000000001	0.004089145000000001	0.018750925	form	1	form	1	form	1	0.47972147758619	True	False
132	51218306179	0.007468779745000001	0.9242189080000001	0.006775240665	0.003070438705	0.0028717607045	0.0209655564	0.01430586125	0.00393971119	0.016383748295	form	1	form	1	form	1	0.9242189059476447	True	True
133	51218306789	0.043577935	0.089477755	0.0311105	0.7004340849999999	0.00922236	0.038378	0.04740113	0.033568545	0.006829685	interior	3	interior	3	interior	3	0.7004340825871782	True	True
134	51218306854	0.331768655	0.035820740000000004	0.04794916	0.16546658	0.022156324999999998	0.024871205	0.08501278500000001	0.27747575	0.009478799999999999	architectural elements	0	architectural elements	0	architectural elements	0	0.33176865289248764	True	False
135	51218309299	0.70497981	0.058227095000000006	0.006244665	0.07777648	0.04555423	0.061626945	0.026935205	0.01087364	0.007781925	architectural elements	0	architectural elements	0	architectural elements	0	0.7049798097652591	True	True
136	51218309649	0.05539363	0.500528395	0.039514139999999996	0.020217719999999998	0.063182395	0.13277253	0.133835085	0.01286787	0.04168823	form	1	form	1	form	1	0.500528394061603	True	False
137	51218312034	0.01034539	0.17634124	0.034064874999999994	0.02559332	0.060471130000000005	0.036455959999999996	0.61033453	0.029401720000000003	0.01699183	people	6	people	6	people	6	0.6103345321238719	True	False
138	51218312084	0.027556940000000002	0.72824815	0.019219444999999998	0.01029016	0.03595878	0.101529415	0.04528261	0.00689331	0.02502119	form	1	form	1	form	1	0.7282481498030076	True	True
139	51218612605	0.03557369	0.058947155	0.002645915	0.00141983	0.00411952	0.870509875	0.01046757	0.001903255	0.014413200000000001	monuments	5	monuments	5	monuments	5	0.870509871030759	True	True
140	51218612725	0.35027021	0.04057219	0.007133875	0.52675233	0.010768445	0.011539424999999999	0.0321428	0.017005155	0.003815575	interior	3	interior	3	interior	3	0.526752327676477	True	False
141	51218612945	0.056045085	0.155980255	0.03164708	0.622721305	0.009074974999999999	0.067004095	0.034777155000000004	0.013143525	0.009606515	interior	3	interior	3	interior	3	0.6227213055797006	True	False
